시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
정읍시,양지농장,삼계,,85000.0,전라북도 정읍시 정우면 장순리 200-7,,,2022-01-01
정읍시,에덴농장,토종닭,,75000.0,전라북도 정읍시 소성면 화룡리 551-1,,,2022-01-01
정읍시,에이플농장,토종닭,,35000.0,전라북도 정읍시 이평면 장내리 577-4,,,2022-01-01
정읍시,엘림타조농장,타조,,40.0,전라북도 정읍시 신태인읍 산전3길 3,,,2022-01-01
정읍시,연월양계장,토종닭,,30000.0,전라북도 정읍시 입암면 연월리 100,,,2022-01-01
정읍시,영성농장,육계,,70000.0,전라북도 정읍시 입암면 신면리 468-11,,,2022-01-01
정읍시,영원농장,육계,,100000.0,전라북도 정읍시 태인면 고천리 758,,,2022-01-01
정읍시,영원종계장,종계,,30000.0,전라북도 정읍시 영원명 앵성리 269-1,,,2022-01-01
정읍시,영원축산,토종닭,,3000.0,전라북도 정읍시 영원면 앵성1길 16,,,2022-01-01
정읍시,영춘농장,육계,,45000.0,전라북도 정읍시 신태인읍 백산리 832-1,,,2022-01-01
정읍시,오복농장,육계,,62000.0,전라북도 정읍시 신태인읍 백산리 832-5,,,2022-01-01
정읍시,요동농장,종계,,100000.0,전라북도 정읍시 북면,,,2022-01-01
정읍시,요동농장,산란중추,,30000.0,전라북도 정읍시 정우면 장순리 13-7,,,2022-01-01
정읍시,용소골양계장,토종닭,,45000.0,전라북도 정읍시 북면 복흥리 1162,,,2022-01-01
정읍시,용흥오리,육용오리,,14000.0,전라북도 정읍시 고부면 용흥리 1121,,,2022-01-01
정읍시,우리농장,종계,,42000.0,전라북도 정읍시 이평면 팔선리 307,,,2022-01-01
정읍시,우일농장,종오리,,10000.0,전라북도 정읍시 정우면 정우남산길 56-111,,,2022-01-01
정읍시,원아농장,토종닭,,65000.0,전라북도 정읍시 소성면 보화리 306-2,,,2022-01-01
정읍시,원천농장,육계,,70000.0,전라북도 정읍시 입암면 지선리 123-2,,,2022-01-01
정읍시,월천양계장,토종닭,,30000.0,전라북도 정읍시 북면 마정리 480-1,,,2022-01-01
정읍시,유봉2농장,육계,,55000.0,전라북도 정읍시 태인면 고천리 316-3/ 315-2,,,2022-01-01
정읍시,은선1농장,육용오리,,10000.0,전라북도 정읍시 영원면 영원로 960-24,,,2022-01-01
정읍시,은선2농장,육용오리,,12000.0,전라북도 정읍시 영원면 영원로 960-24,,,2022-01-01
정읍시,이수농장,육계,,66600.0,전라북도 정읍시 이평면 태평길 207-54,,,2022-01-01
정읍시,이안농장,삼계,,75000.0,전라북도 정읍시 소성면 기린리 463,,,2022-01-01
정읍시,이안농장,육계,,100000.0,전라북도 정읍시 소성면 기린리 463,,,2022-01-01
정읍시,임마누엘농장,토종닭,,94000.0,전라북도 정읍시 영원면,,,2022-01-01
정읍시,임마뉴엘,육용오리,,14000.0,전라북도 정읍시 정우면,,,2022-01-01
정읍시,임씨농장,육용오리,,10500.0,전라북도 정읍시 덕천면 하학리 556-7,,,2022-01-01
정읍시,입암농장,육계,,13000.0,전라북도 정읍시 입암면 첨단과학로 30-24,,,2022-01-01
정읍시,자연농장,육계,,100000.0,전라북도 정읍시 소성면 기린리 408,,,2022-01-01
정읍시,자영농장,토종닭,,30000.0,전라북도 정읍시 고부면 덕안리 산39-6,,,2022-01-01
정읍시,재남농장,육용오리,,8000.0,전라북도 정읍시 북면 마정리 451,,,2022-01-01
정읍시,재업농장,육계,,86000.0,전라북도 정읍시 입암면 등천리 213-1,,,2022-01-01
정읍시,재주농장,육계,,140000.0,전라북도 정읍시 이평면 창동리 697-3,,,2022-01-01
정읍시,전원농장,육계,,70000.0,전라북도 정읍시 입암면 연월리 115,,,2022-01-01
정읍시,정성농장,육계,,13000.0,전라북도 정읍시 고부면 용흥리 1058,,,2022-01-01
정읍시,조안농장,산란계,,50000.0,전라북도 정읍시 이평면 창동리 629-3,,,2022-01-01
정읍시,종암오리농장,육용오리,,5300.0,전라북도 정읍시 소성면 화룡리 216,,,2022-01-01
정읍시,종태농장,육계,,35000.0,전라북도 정읍시 영원면 신영리 249,,,2022-01-01
정읍시,주원농장,육계,,95000.0,전라북도 정읍시 이평면 산매리 137,,,2022-01-01
정읍시,준서네농장,토종닭,,43000.0,전라북도 정읍시 태인면 증산리 221,,,2022-01-01
정읍시,지성농장,토종닭,,35000.0,전라북도 정읍시 정우면 우산리 286-28,,,2022-01-01
정읍시,진흥농장,육계,,16000.0,전라북도 정읍시 고부면 관청리 1278,,,2022-01-01
정읍시,창민농장,삼계,,63000.0,전라북도 정읍시 정우면 장순리 239-3,,,2022-01-01
정읍시,창섭농장,삼계,,60000.0,전라북도 정읍시 태인면 태남리 383,,,2022-01-01
정읍시,청담농장,육계,,70000.0,전라북도 정읍시 고부면 입석리 726-3(구중길12-83),,,2022-01-01
정읍시,청솔농장,육계,,40000.0,전라북도 정읍시 고부면 신중리 440-1,,,2022-01-01
정읍시,청운농장,육계,,95000.0,전라북도 정읍시 소성면 용정리 35,,,2022-01-01
정읍시,충환농장,토종닭,,40000.0,전라북도 정읍시 태인면 증산리 171,,,2022-01-01
정읍시,태봉농장,육용오리,,7000.0,전라북도 정읍시 고부면 만수리 68-2,,,2022-01-01
정읍시,태웅농장,육계,,15000.0,전라북도 정읍시 고부면 관청리 1295,,,2022-01-01
정읍시,태인팜스,육계,,40000.0,전라북도 정읍시 태인면,,,2022-01-01
정읍시,팔팔농장,육계,,75000.0,전라북도 정읍시 신태인읍 백산리 28,,,2022-01-01
정읍시,풀꽃농장,육계,,58000.0,전라북도 정읍시 북면 마정리 448-3,,,2022-01-01
정읍시,하증농장,육계,,45000.0,전라북도 정읍시 태인면,,,2022-01-01
정읍시,학동농장,삼계,,50000.0,전라북도 정읍시 북면 한교리 1120,,,2022-01-01
정읍시,한교농장,토종닭,,25000.0,전라북도 정읍시 북면 한교리 1175,,,2022-01-01
정읍시,한길타조농장,타조,,95.0,전라북도 정읍시 이평면 창동리 713-2,,,2022-01-01
정읍시,한성농장,육용오리,,28000.0,전라북도 정읍시 고부면 입석리 산2,,,2022-01-01
정읍시,한우리농장,육용오리,,18000.0,전라북도 정읍시 정우면 대사리 1574,,,2022-01-01
정읍시,한울축산,토종닭,,52000.0,전라북도 정읍시 북면 한교리 492,,,2022-01-01
정읍시,해성오리,육용오리,,35000.0,전라북도 정읍시 입암면 단곡리 1360-2,,,2022-01-01
정읍시,행복한닭농장,토종닭,,36000.0,전라북도 정읍시 북면 복흥리 411-8,,,2022-01-01
정읍시,헵시바농장,육계,,70800.0,전라북도 정읍시 태인면 태서리 1409-2,,,2022-01-01
정읍시,현택농산,육용오리,,15900.0,전라북도 정읍시 이평면 창동리 713-6,,,2022-01-01
정읍시,형동농장,삼계,,80000.0,전라북도 정읍시 태인면 박산리 619,,,2022-01-01
정읍시,황금농장,육계,,50000.0,전라북도 정읍시 고부면 신흥리 1089,,,2022-01-01
정읍시,희망농장,육계,,52000.0,전라북도 정읍시 고부면 백운리 1131-7,,,2022-01-01
