시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
영광군,아름농장,육계,,140000.0,전라남도 영광군 백수읍 장산리,,,2021-02-04
영광군,아름농장,육계,,143000.0,전라남도 영광군 백수읍 장산로 240-83,,,2024-08-23
영광군,양성농장,육계,,30000.0,전라남도 영광군 백수읍 양성리,,,2021-02-04
영광군,양성농장,육계,,35000.0,전라남도 영광군 백수읍 양성리,,,2021-02-04
영광군,양성농장,육계,,50000.0,전라남도 영광군 백수읍 양성리 273-5,,,2024-08-23
영광군,양평농장,육계,,142500.0,전라남도 영광군 영광읍 와룡로 321-33,,,2024-08-23
영광군,양평농장,육계,,200000.0,전라남도 영광군 영광읍 양평리,,,2021-02-04
영광군,어울림농장,산란계,,2500.0,전라남도 영광군 백수읍 길용길2길 49-10,,,2024-08-23
영광군,어울림농장,종계/산란계,,12000.0,전라남도 영광군 백수읍 길용리,,,2021-02-04
영광군,에덴농장,육계,,100000.0,전라남도 영광군 홍농읍 가곡리,,,2021-02-04
영광군,에덴농장,육계,,0.0,전라남도 영광군 법성면 용성리,,,2021-02-04
영광군,에덴농장,육계,,50.0,전라남도 영광군 백수읍 논산리,,,2021-02-04
영광군,에덴농장,육계,,175000.0,전라남도 영광군 법성면 용성월산로 82-22,,,2024-08-23
영광군,에덴농장,육계,,77000.0,전라남도 영광군 홍농읍 가곡리 46-2,,,2024-08-23
영광군,영광농장,육계,,30.0,전라남도 영광군 영광읍 송림리,,,2021-02-04
영광군,영광농장,산란중추,,80000.0,전라남도 영광군 영광읍 학정리 951-2,,,2024-08-23
영광군,영광베드로농장,육계,,15000.0,전라남도 영광군 홍농읍 진덕리,,,2021-02-04
영광군,영광베드로농장,육계,,75000.0,전라남도 영광군 홍농읍 진덕리 222-23,,,2024-08-23
영광군,영광종계장,토종닭,,55000.0,전라남도 영광군 군서면 만금리 80-1,,,2024-08-23
영광군,오송농장,육계,,51000.0,전라남도 영광군 군서면 남계리 129,,,2024-08-23
영광군,오송농장,육계,,43000.0,전라남도 영광군 군서면 남계리,,,2021-02-04
영광군,옥당농장,육용종계,,80000.0,전라남도 영광군 법성면 용성월산로 82-54,,,2024-08-23
영광군,와룡농장,육계,,75000.0,전라남도 영광군 영광읍 와룡리,,,2021-02-04
영광군,와룡농장,육계,,75000.0,전라남도 영광군 영광읍 와룡로 434,,,2024-08-23
영광군,왕호농장,육계,,240000.0,전라남도 영광군 영광읍 덕호로 271-112,,,2024-08-23
영광군,원기농장,육계,,52000.0,전라남도 영광군 묘량면 운당리,,,2021-02-04
영광군,원기농장,육계,,66000.0,전라남도 영광군 묘량면 운당리 산22-4,,,2024-08-23
영광군,원흥농장,육용오리,,16000.0,전라남도 영광군 대마면 원흥리 805-1,,,2024-08-23
영광군,원흥농장,오리,,15000.0,전라남도 영광군 대마면 원흥리,,,2021-02-04
영광군,월계농장,육계,,74000.0,전라남도 영광군 법성면 월산리 878,,,2024-08-23
영광군,월계농장,육계,,80000.0,전라남도 영광군 법성면 월산리,,,2021-02-04
영광군,월성농장,육계,,25000.0,전라남도 영광군 묘량면 덕흥리,,,2021-02-04
영광군,월암축산,육계,,75000.0,전라남도 영광군 염산면 오동리,,,2021-02-04
영광군,월암축산영농조합법인,육계,,73000.0,전라남도 영광군 염산면 오동길 1길 176-206,,,2024-08-23
영광군,유일농산,육계,,30000.0,전라남도 영광군 백수읍 논산리,,,2021-02-04
영광군,유일농장,육계,,38000.0,전라남도 영광군 백수읍 논산리 546-22,,,2024-08-23
영광군,이레농장,육계,,100000.0,전라남도 영광군 군서면 관산로 195-30,,,2024-08-23
영광군,이레농장,육계,,95000.0,전라남도 영광군 군서면 송학리,,,2021-02-04
영광군,자유란,산란계,,1400.0,전라남도 영광군 묘량면 영양리 423-3,,,2024-08-23
영광군,자유란,종계/산란계,,500.0,전라남도 영광군 묘량면 영양리,,,2021-02-04
영광군,장군농장,종계/산란계,,30.0,전라남도 영광군 법성면 용성리,,,2021-02-04
영광군,장재기농장,육계,,53000.0,전라남도 영광군 영광읍 와룡리 1120-4,,,2024-08-23
영광군,장재기농장,육계,,30000.0,전라남도 영광군 영광읍 와룡리,,,2021-02-04
영광군,정암균,육계,,55000.0,전라남도 영광군 군서면 송학리 656-2,,,2024-08-23
영광군,진농장,육계,,29000.0,전라남도 영광군 염산면 향화로 332-37,,,2024-08-23
영광군,진농장,육계,,29000.0,전라남도 영광군 염산면 옥실리,,,2021-02-04
영광군,진학농장,종계/산란계,,500.0,전라남도 영광군 군남면 용암리,,,2021-02-04
영광군,창조농장,육계,,200000.0,전라남도 영광군 묘량면 덕흥리,,,2021-02-04
영광군,창조농장,육계,,124000.0,전라남도 영광군 묘량면 덕흥리 505-15,,,2024-08-23
영광군,채움농장,육계,,93000.0,전라남도 영광군 홍농읍 월암리,,,2021-02-04
영광군,채움농장,육계,,90000.0,전라남도 영광군 홍농읍 월암리 1189-2,,,2024-08-23
영광군,천마농장,오리,,14071.0,전라남도 영광군 백수읍 천마리,,,2021-02-04
영광군,천마농장,육용오리,,13500.0,전라남도 영광군 백수읍 천마리 761-10,,,2024-08-23
영광군,천정농장,육용오리,,16000.0,전라남도 영광군 백수읍 성지로8길 71-26,,,2024-08-23
영광군,천정농장,오리,,16000.0,전라남도 영광군 백수읍 천정리,,,2021-02-04
영광군,청솔농장,육계,,35000.0,전라남도 영광군 군남면 설매리,,,2021-02-04
영광군,초원농장,육계,,130000.0,전라남도 영광군 영광읍 양평리,,,2021-02-04
영광군,초원농장,육계,,130000.0,전라남도 영광군 영광읍 양평리 631-3,,,2024-08-23
영광군,최송농장,토종닭,,40000.0,전라남도 영광군 군서면 남계리 21-14,,,2024-08-23
영광군,태균농장,육계,,60000.0,전라남도 영광군 백수읍 논산리,,,2021-02-04
영광군,태균농장,육계,,50000.0,전라남도 영광군 백수읍 논산리 546-28,,,2024-08-23
영광군,태원농장,육계,,80000.0,전라남도 영광군 군서면 남계리 398-13,,,2024-08-23
영광군,태원농장,육계,,54000.0,전라남도 영광군 군서면 남계리,,,2021-02-04
영광군,풍산그린양계,육계,,42200.0,전라남도 영광군 묘량면 묘량로 612,,,2024-08-23
영광군,하늘네농장,육계,,53000.0,전라남도 영광군 묘량면 덕송로 94-81,,,2024-08-23
영광군,한아름농장,종계/산란계,,500.0,전라남도 영광군 군서면 만곡리,,,2021-02-04
영광군,한우리 그린농장,육계,,60000.0,전라남도 영광군 군서면 마읍리,,,2021-02-04
영광군,한우리 그린농장,육계,,58000.0,전라남도 영광군 군서면 군서로 192-128,,,2024-08-23
영광군,해덕농장,오리,,20000.0,전라남도 영광군 군남면 대덕리,,,2021-02-04
영광군,해덕농장,육용오리,,20500.0,전라남도 영광군 군남면 대덕리 13,,,2024-08-23
영광군,현자농장,육계,,100000.0,전라남도 영광군 영광읍 학정리,,,2021-02-04
영광군,현자농장,육계,,140000.0,전라남도 영광군 영광읍 함영로9길 35-10,,,2024-08-23
영광군,형제농장,육용종계,,34000.0,전라남도 영광군 영광읍 와룡리 101-4,,,2024-08-23
영광군,혜은농장,육계,,95000.0,전라남도 영광군 염산면 옥실리,,,2021-02-04
영광군,혜은농장,토종닭,,45000.0,전라남도 영광군 염산면 옥실리 101,,,2024-08-23
