시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
나주시,○○농장,기러기,,,전라남도 나주시 동수동 14번,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 죽산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 신광리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 관정동 949,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 평산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 오량동,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 서산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 각동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 회진리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 오정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 고동리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 산포면 산제리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 세지면 벽산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 가흥리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 산포면 신도리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 동수동 93번,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 왕곡면 신가리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 석전리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 산호리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 문평면 계로리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 만봉리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 신가리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 운봉리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 송촌동,,,2023-01-20
나주시,○○농장,젖소,,,전라남도 나주시 남평읍 광촌리,,,2023-01-20
나주시,○○농장,돼지,,,전라남도 나주시 동강면 월송리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 용곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 촌곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 오강리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 대도리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 덕림리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 남평읍 우산리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 공산면 상방리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 동강면 곡천리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 왕곡면 신원리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 문평면 학동리,,,2023-01-20
나주시,○○목장,젖소,,,전라남도 나주시 봉황면 황용리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 공산면 중포리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 세지면 동곡리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 공산면 동촌리,,,2023-01-20
나주시,○○목장,돼지,,,전라남도 나주시 다도면 덕동리,,,2023-01-20
나주시,○○목장,산양,,,전라남도 나주시 문평면 국동리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 봉황면 송현리,,,2023-01-20
나주시,○○목장,한우,,,전라남도 나주시 왕곡면 본양리,,,2023-01-20
