시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
안산시,신성주,가금,닭,300,15208,,경기도 안산시 상록구 양상동 263,37.3417271834,126.8538181034,20240222,
안산시,신윤성,가금,닭,24,15644,경기도 안산시 단원구 솔따배기길 125-3,경기도 안산시 단원구 대부동동 596-1(솔따배기길 125-3),37.2394324423,126.6015846880,20240222,
안산시,안옥희,가금,닭,10,15301,,경기도 안산시 상록구 부곡동 241,37.3438076497,126.8762605095,20240222,
안산시,안치형,가금,닭,50,15201,경기도 안산시 상록구 양달말길 79-2,경기도 안산시 상록구 장상동 312-3,37.3528337651,126.8796105178,20240222,
안산시,엄경숙,가금,닭,90,15644,경기도 안산시 단원구 동주길 20,경기도 안산시 단원구 대부동동 650-12(동주길 20),37.2348270376,126.6028568683,20240222,
안산시,엘림하우스,가금,닭,13,15208,경기도 안산시 단원구 순환로 375-2,경기도 안산시 단원구 와동 63(순환로 375-2),37.3459281475,126.8330277685,20240222,
안산시,오을영,가금,닭,15,15526,경기도 안산시 상록구 정동길 13,경기도 안산시 상록구 팔곡일동 570-5,37.2985864992,126.8878303943,20240222,
안산시,용국목장,가금,닭,60,15208,경기도 안산시 상록구 장하로 182-48,경기도 안산시 상록구 장하동 130,37.3503041559,126.8632596674,20240222,
안산시,용농장,가금,닭,8,15201,,경기도 안산시 상록구 장상동 397-2,37.3494724087,126.8738244685,20240222,
안산시,유귀임,가금,닭,5,15200,경기도 안산시 상록구 지장골길 51-21,경기도 안산시 상록구 수암동 16(지장골길 51-21),37.3715987080,126.8810145888,20240222,
안산시,이규호,가금,닭,10,15653,,경기도 안산시 단원구 대부남동 964(고랫부리길 15-5),37.2110741515,126.5648789326,20240222,
안산시,이기풍,가금,닭,9,15519,경기도 안산시 상록구 능앞길 69-1,경기도 안산시 상록구 팔곡일동 340-2(능앞길 69-1),37.3062002490,126.8925080470,20240222,
안산시,이용호,가금,닭,50,15201,경기도 안산시 상록구 산신길 45-30,경기도 안산시 상록구 장상동 148,37.3559580132,126.8772248482,20240222,
안산시,이우희,가금,닭,11,15208,,경기도 안산시 상록구 장하동 267,37.3485561574,126.8605423684,20240222,
안산시,이진우,가금,닭,15,15519,경기도 안산시 상록구 목장길 36-6,경기도 안산시 상록구 팔곡일동 19-6(목장길 36-8),37.3138120810,126.8845921926,20240222,
안산시,임장록,가금,닭,20,15642,경기도 안산시 단원구 당전길 39,경기도 안산시 단원구 대부동동 914(당전길 39),37.2460115764,126.6002776070,20240222,
안산시,임재도,가금,닭,400,15208,,경기도 안산시 상록구 양상동 263,37.3417271834,126.8538181034,20240222,
안산시,장진배,가금,닭,7,15207,,경기도 안산시 상록구 부곡동 2-70,37.3458615467,126.8677364050,20240222,
안산시,장창진,가금,닭,9,15521,,경기도 안산시 상록구 건건동 산 69,37.3133091318,126.9059011425,20240222,
안산시,정승영,가금,닭,40,15208,,경기도 안산시 상록구 양상동 210(버대길 46-5),37.3462556664,126.8509651572,20240222,
안산시,정종인,가금,닭,3,15521,,경기도 안산시 상록구 건건동 434-13,37.3102316127,126.9108797136,20240222,
안산시,조문형,가금,닭,50,15527,,경기도 안산시 상록구 본오동 409,37.2842299161,126.8742065992,20240222,
안산시,조영대,가금,닭,50,15207,,경기도 안산시 상록구 부곡동 117-1,37.3404995626,126.8592936734,20240222,
안산시,조영제,가금,닭,30,15210,경기도 안산시 단원구 달미산길 89,경기도 안산시 단원구 선부동 242(달미산길 89),37.3555808428,126.8139386593,20240222,
안산시,착한목장,가금,닭,15,15519,경기도 안산시 상록구 수리실고개길 15,경기도 안산시 상록구 팔곡일동 4-1(수리실고개길 15),37.3177465688,126.8854517047,20240222,
안산시,천종대,가금,닭,20,15208,경기도 안산시 상록구 가루개로 56,경기도 안산시 상록구 양상동 167-1,37.3464561377,126.8403843137,20240222,
안산시,최복남,가금,닭,25,,,경기도 안산시 상록구 장하동 290-7,37.3495841528,126.8612401716,20240222,
안산시,최태범,가금,닭,30,15210,,경기도 안산시 단원구 화정동 452-4,37.3545859712,126.8224037052,20240222,
안산시,하늘바람,가금,닭,72,,,경기도 안산시 상록구 건건동 318-1(건건로 137),37.3134259681,126.9055400071,20240222,
안산시,한순오,가금,닭,18,15522,경기도 안산시 상록구 능앞길 3-22,경기도 안산시 상록구 팔곡일동 산 43-8,37.3007265471,126.8903066801,20240222,
안산시,해동농장,가금,닭,200,15210,경기도 안산시 단원구 금화로 171,경기도 안산시 단원구 화정동 산 86-10,37.3624338974,126.8285340580,20240222,
안산시,혜준농장,가금,닭,30,15520,,경기도 안산시 상록구 건건동 219,37.3137839464,126.9026290879,20240222,
안산시,화정농장,가금,닭,15,15209,경기도 안산시 단원구 꽃우물길 143,경기도 안산시 단원구 화정동 129(꽃우물길 143),37.3585447574,126.8277895594,20240222,
안산시,황태종,가금,닭,15,15301,경기도 안산시 상록구 청곡길 28,경기도 안산시 상록구 부곡동 74,37.3410889686,126.8677177749,20240222,
안성시,(주)한강식품 안성농장,닭,육계,70000,17596,경기도 안성시 중리동 79번지 7호,경기도 안성시 발화대길 301-52(중리동),36.9789954496,127.2892823291,20240208,
안성시,NES농장,닭,산란계,100000,17527,경기도 안성시 일죽면 능국리 7번지 1호,경기도 안성시 일죽면 국동길 78-86,37.1118797316,127.5022371094,20240208,
안성시,NES농장2,닭,산란계,110000,17527,경기도 안성시 일죽면 능국리 4번지 외 1필지(4-2),경기도 안성시 일죽면 국동길 78-64,37.1109633919,127.4999775192,20240208,
안성시,강덕농장,닭,종계,48950,17604,"경기도 안성시 미양면 강덕리 101번지 6호 , 101-4",경기도 안성시 미양면 강덕3길 23,36.9509465581,127.2251590035,20240208,
안성시,강릉농장,닭,육계,55000,17533,경기도 안성시 일죽면 금산리 134번지,경기도 안성시 일죽면 금산리 134번지,,,20240208,
안성시,경기농장,닭,산란계,27800,17557,경기도 안성시 원곡면 반제리 430번지 외1필지,경기도 안성시 원곡면 기업단지로 237-30,37.0158883157,127.1597708929,20240208,
안성시,경운농장,닭,종계,27000,17531,경기도 안성시 일죽면 장암리 237번지 5호,경기도 안성시 일죽면 장암리 237번지 5호,,,20240208,
안성시,계림농원,닭,육계,50000,17608,경기도 안성시 서운면 현매리 628번지 1호,경기도 안성시 서운면 서미로 141-107,36.9312256739,127.2129095868,20240208,
안성시,구오농장,닭,육계,55000,17606,경기도 안성시 서운면 신능리 141번지 1호,경기도 안성시 서운면 신동촌길 68-21,,,20240208,
안성시,구칠농장,닭,산란계,0,17604,경기도 안성시 미양면 고지리 69번지 4호 (위쪽축사),"경기도 안성시 미양면 고지1길 131-52, (위쪽축사)",36.9556448836,127.2220532058,20240208,
안성시,금강농장,닭,육계,45000,17554,경기도 안성시 원곡면 성주리 342번지 2호,경기도 안성시 원곡면 천덕산로 524,,,20240208,
안성시,금광농장,닭,종계,22000,17534,경기도 안성시 금광면 사흥리 118번지 외 1필지(119),경기도 안성시 금광면 사흥길 169-66,37.0025800905,127.3739281893,20240208,
안성시,금평농장,닭,육계,8000,17533,경기도 안성시 일죽면 금산리 산 14번지 1호,경기도 안성시 일죽면 율동길 73-84,37.0774355493,127.5037092397,20240208,
안성시,길담농장,오리,오리,20000,17506,경기도 안성시 보개면 동평리 32번지,경기도 안성시 보개면 동평길 134-66,37.0843274250,127.3278309520,20240208,
안성시,길담농장,오리,,20000,17506,경기도 안성시 보개면 동평길 134-66,경기도 안성시 보개면 동평리 32번지,37.0843274250,127.3278309520,20240208,
안성시,꼬꼬농장,닭,육계,69664,17508,경기도 안성시 보개면 내방리 228번지 4호 외 4필지,경기도 안성시 보개면 내방길 55-36,37.0204198687,127.3126861800,20240208,
안성시,나루농장,닭,육계,55000,17509,경기도 안성시 보개면 적가리 199번지,경기도 안성시 보개면 한사울길 212,37.0526887688,127.2846475481,20240208,
안성시,남풍농원,닭,육계,500,17507,경기도 안성시 보개면 남풍리 944번지 1호,경기도 안성시 보개면 남풍리 944번지 1호,37.0789649289,127.3081983073,20240208,
안성시,노동 농장,오리,오리,6000,17527,경기도 안성시 일죽면 능국리 678번지 3호,경기도 안성시 일죽면 능국리 678번지 3호,,,20240208,
안성시,노동 농장,오리,,6000,17527,,경기도 안성시 일죽면 능국리 678번지 3호,,,20240208,
안성시,농부마을,닭,산란계,0,17512,경기도 안성시 삼죽면 내장리 211번지,경기도 안성시 삼죽면 월앙길 50-40,37.0802716314,127.3987764580,20240208,
안성시,농업회사법인 골드아이(유),닭,산란계,570960,17527,경기도 안성시 일죽면 능국리 310번지 1호,경기도 안성시 일죽면 서동대로 7626-29,,,20240208,
안성시,농업회사법인 선유팜 주식회사,닭,산란계,40000,17526,경기도 안성시 일죽면 신흥리 899번지 3호,경기도 안성시 일죽면 선유동길 23-68,37.1233727928,127.4632104225,20240208,
안성시,농업회사법인 주식회사 명계 안성지점,닭,산란계,27216,17531,경기도 안성시 일죽면 죽림리 880번지 외 1필지,경기도 안성시 일죽면 장암로 276-35,37.0724331872,127.4463279167,20240208,
안성시,농업회사법인 티지에프(주),닭,산란계,783000,17534,경기도 안성시 금광면 삼흥리 647번지 1호 (외10필지),"경기도 안성시 금광면 조령길 73-105, (외10필지)",37.0277185476,127.3633406736,20240208,
안성시,농업회사법인(주)알로팜 명당지점,닭,산란계,330000,17542,경기도 안성시 대덕면 명당리 173번지 1호 외 5필지,경기도 안성시 대덕면 만세로 388,37.0445048594,127.2128118927,20240208,
안성시,다모아부화장,오리,,7560,17603,경기도 안성시 미양면 고지리 426번지,경기도 안성시 미양면 신고지길 125,36.9640675842,127.2083512331,20240208,
안성시,대박농장,오리,오리,6000,17527,경기도 안성시 일죽면 능국리 884번지 5호 외 1필지,경기도 안성시 일죽면 지내동길 21-33 (외 1필지),37.1114670980,127.4839047669,20240208,
안성시,대박농장,닭,육계,40000,17565,경기도 안성시 공도읍 중복리 259번지 1호,경기도 안성시 공도읍 원중복길 67,,,20240208,
안성시,대박농장,오리,,6000,17527,경기도 안성시 일죽면 지내동길 21-33 (외 1필지),경기도 안성시 일죽면 능국리 884번지 5호 외 1필지,37.1114670980,127.4839047669,20240208,
안성시,대성농장,닭,육계,60000,17533,경기도 안성시 일죽면 금산리 130번지,경기도 안성시 일죽면 율동길 53-17,37.0731842881,127.5071661322,20240208,
안성시,대율,오리,,8568,17608,경기도 안성시 서운면 송죽길 70,경기도 안성시 서운면 현매리 188번지 5호,36.9333182751,127.2269179120,20240208,
안성시,대율농장,오리,오리,0,17608,"경기도 안성시 서운면 현매리 188번지 5호 , -6, -7",경기도 안성시 서운면 송죽길 70,36.9333182751,127.2269179120,20240208,
안성시,대현농장,오리,오리,10000,17607,경기도 안성시 서운면 신촌리 260번지 1호,경기도 안성시 서운면 신촌리 260번지 1호,36.9383954885,127.2559331963,20240208,
안성시,대현농장,오리,,10000,17607,,경기도 안성시 서운면 신촌리 260번지 1호,36.9383954885,127.2559331963,20240208,
안성시,대화 오리농장DHD,오리,오리,5500,17526,경기도 안성시 일죽면 화곡리 637번지 1호 외1필지,경기도 안성시 일죽면 죽화로 260-19,37.1060591570,127.4525617725,20240208,
안성시,도란도란,닭,산란계,138000,17507,경기도 안성시 보개면 남풍리 732번지,경기도 안성시 보개면 가재울길 100-23,37.0639861701,127.3126466066,20240208,
안성시,동신농장,닭,육계,71400,17510,경기도 안성시 보개면 동신리 655번지 외 3필지,경기도 안성시 보개면 동문이길 57,36.9999189782,127.2950239002,20240208,
안성시,두교농장,닭,육계,40000,17524,경기도 안성시 죽산면 두교리 103번지,경기도 안성시 죽산면 용대길 70-5,37.0152821969,127.4464693067,20240208,
안성시,두메축산,닭,산란계,186400,17528,"경기도 안성시 일죽면 산북리 108번지 4호 번지 외 6필지(108,108-6,107,107-2,104-1,104-4)",경기도 안성시 일죽면 주래본죽로 398-25,37.0850737005,127.5126804986,20240208,
안성시,두평마을회,닭,육계,37000,17520,경기도 안성시 죽산면 두현리 327번지 외 2필지,"경기도 안성시 죽산면 두평길 47-32, 외 2필지",37.0645201556,127.4055014876,20240208,
안성시,드림팜,닭,육계,90000,17603,"경기도 안성시 미양면 법전리 55번지 외 2필지(52번지, 52-1번지)","경기도 안성시 미양면 서미로 257 (외 2필지(52번지, 52-1번지))",36.9468196999,127.2144481068,20240208,
안성시,마전농장,오리,,15000,17515,,경기도 안성시 삼죽면 마전리 132번지 1호,37.0405193763,127.3467894224,20240208,
안성시,만우농장,닭,육계,30000,17509,경기도 안성시 보개면 적가리 194번지,경기도 안성시 보개면 한사울길 212,37.0526887688,127.2846475481,20240208,
안성시,명근농장,닭,산란계,35000,17501,경기도 안성시 양성면 장서리 407번지 9호,경기도 안성시 양성면 양성로 519-65,,,20240208,
안성시,민호농장,닭,육계,38000,17540,경기도 안성시 대덕면 삼한리 117번지,경기도 안성시 대덕면 한사울길 167,37.0567494652,127.2820379422,20240208,
안성시,병일농장,닭,육계,45000,17508,경기도 안성시 보개면 복평리 75번지 2호,경기도 안성시 보개면 복평리 75번지 2호,,,20240208,
안성시,봄양계장,닭,산란계,14000,17534,경기도 안성시 금광면 삼흥리 405번지,경기도 안성시 금광면 조령길 25,37.0172737274,127.3658437544,20240208,
안성시,부희농장,오리,,16000,17604,,경기도 안성시 미양면 강덕리 77번지 3호,36.9564185451,127.2283272791,20240208,
안성시,북좌농장,닭,육계,20000,17508,경기도 안성시 보개면 북좌리 50번지,경기도 안성시 보개면 보개산로 276,37.0419522204,127.3349661486,20240208,
안성시,사오농장,닭,육계,100000,17507,경기도 안성시 보개면 남풍리 243번지,경기도 안성시 보개면 남풍길 223,37.0669972457,127.3246304634,20240208,
안성시,삼학농장,닭,산란계,45000,17532,경기도 안성시 일죽면 화봉리 191번지,경기도 안성시 일죽면 금일로 140-64,37.0638025992,127.4819081911,20240208,
안성시,삼한농장,닭,육계,85000,17503,경기도 안성시 양성면 삼암리 477번지 5호,경기도 안성시 양성면 정자말길 65-75,,,20240208,
안성시,상록농장,닭,육계,66500,17537,"경기도 안성시 금광면 현곡리 137번지 외 2필지(141, 142)",경기도 안성시 금광면 현곡길 67-9,36.9816912774,127.3487484619,20240208,
안성시,상수리숲농장,닭,산란계,1500,17503,경기도 안성시 양성면 방신리 68번지 2호,경기도 안성시 양성면 성하길 60-7,37.0348535695,127.1765203070,20240208,
안성시,서부농장,닭,종계,14500,17554,경기도 안성시 원곡면 성주리 321번지 1호,경기도 안성시 원곡면 천덕산로 531-21,37.0889457894,127.1523558141,20240208,
안성시,서운농장,닭,산란계,276683,17607,경기도 안성시 서운면 신촌리 280번지 2호 외 1필지,경기도 안성시 서운면 서운로 229 (외 1필지),36.9342969441,127.2628706116,20240208,
안성시,서윤농장,닭,육계,50000,17508,경기도 안성시 보개면 내방리 38번지 2호 (외 4필지),경기도 안성시 보개면 내방리 38번지 2호 (외 4필지),37.0225472195,127.3126584728,20240208,
안성시,서현농장,닭,육계,32000,17596,경기도 안성시 중리동 388번지 2호,경기도 안성시 샛터1길 41-34 (중리동),36.9863361931,127.2746813130,20240208,
안성시,석우농장,닭,육계,73000,17508,경기도 안성시 보개면 양복리 696번지 외2필지,경기도 안성시 보개면 양복리 696번지 외2필지,37.0121069931,127.3114250981,20240208,
안성시,석찬 농장,닭,육계,0,17505,경기도 안성시 고삼면 신창리 364번지 외 3필지,경기도 안성시 고삼면 범골길 67-22,37.0751492104,127.2423401777,20240208,
안성시,선암농장,닭,육계,10000,17536,경기도 안성시 금광면 개산리 10번지 1호 외 1필지(11),경기도 안성시 금광면 배티로 1009-92,36.9889863774,127.2909403737,20240208,
안성시,선유 칠면조 농장,칠면조,,1500,17526,경기도 안성시 일죽면 신흥리 907번지 0호,경기도 안성시 일죽면 선유동길 23-87,37.1227482974,127.4631217751,20240208,
안성시,선일농장,닭,육계,80000,17534,경기도 안성시 금광면 사흥리 131번지 1호,경기도 안성시 금광면 사흥길 169-44,37.0011379270,127.3724511795,20240208,
안성시,성공농장,닭,육계,42000,17608,경기도 안성시 서운면 현매리 116번지 2호 (외1필지),"경기도 안성시 서운면 매향길 122, (외1필지)",36.9407279369,127.2307546723,20240208,
안성시,성욱농장,오리,오리,9000,17541,경기도 안성시 대덕면 무능리 243번지,경기도 안성시 대덕면 무능로 177-13,37.0480948655,127.2252027356,20240208,
안성시,성욱농장,오리,,9000,17541,경기도 안성시 대덕면 무능로 177-13,경기도 안성시 대덕면 무능리 243번지,37.0480948655,127.2252027356,20240208,
안성시,성원농장,닭,산란계,50000,17558,경기도 안성시 공도읍 신두리 200번지 39호,경기도 안성시 공도읍 대신두길 69,36.9946245011,127.2003116973,20240208,
안성시,세원농장,닭,산란계,3000,17551,경기도 안성시 공도읍 용두리 378번지 2호,경기도 안성시 공도읍 용두리 378번지 2호,37.0159645331,127.1657238397,20240208,
안성시,세진농장,닭,육계,35000,17508,경기도 안성시 보개면 오두리 255번지 3호,경기도 안성시 보개면 남사당로 340-56,,,20240208,
안성시,송숙농장,닭,육계,40000,17540,경기도 안성시 대덕면 삼한리 499번지 1호,경기도 안성시 대덕면 삼한리 499번지 1호,,,20240208,
안성시,수정농장,오리,오리,15000,17527,경기도 안성시 일죽면 능국리 261번지 1호,경기도 안성시 일죽면 서동대로 7594-85,,,20240208,
안성시,수정농장,오리,,15000,17527,경기도 안성시 일죽면 서동대로 7594-85,경기도 안성시 일죽면 능국리 261번지 1호,37.0987210269,127.4847064651,20240208,
안성시,수지 토종농장,닭,육계,1000,17526,경기도 안성시 일죽면 신흥리 산 11번지 1호,경기도 안성시 일죽면 노성로 217,37.1227440678,127.4849830611,20240208,
안성시,수지농장,닭,종계,9900,17541,경기도 안성시 대덕면 보동리 684번지 2호,경기도 안성시 대덕면 김중만장군길 157-39,37.0540200515,127.2475700915,20240208,
안성시,수한농장,닭,육계,8000,17501,경기도 안성시 양성면 장서리 55번지 1호,경기도 안성시 양성면 장서리 55번지 1호,37.0963983823,127.2237694438,20240208,
안성시,스마일2 농장,오리,오리,12000,17603,경기도 안성시 미양면 고지리 426번지,경기도 안성시 미양면 신고지길 125,36.9640675842,127.2083512331,20240208,
안성시,스마일2 농장,오리,,12000,17603,경기도 안성시 미양면 신고지길 125,경기도 안성시 미양면 고지리 426번지,36.9640675842,127.2083512331,20240208,
안성시,승애농장,닭,산란계,50000,17551,경기도 안성시 공도읍 용두리 399번지 1호,경기도 안성시 공도읍 용머리큰길 34-55,,,20240208,
안성시,승일농장,닭,육계,65000,17509,경기도 안성시 보개면 기좌리 124번지 1호 (외4필지),"경기도 안성시 보개면 보개원삼로 342-91, (외4필지)",37.0356832430,127.2922516900,20240208,
안성시,승일농장,닭,육계,25000,17527,경기도 안성시 일죽면 능국리 674번지 (외 2필지),"경기도 안성시 일죽면 노동길 73, (외 2필지)",37.1127662306,127.4883818862,20240208,
안성시,승희농장,닭,육계,100000,17509,경기도 안성시 보개면 기좌리 150번지 2호 외 4필지,경기도 안성시 보개면 보개원삼로 342-34,37.0333009149,127.2908077212,20240208,
안성시,시은농장,닭,육계,40000,17508,"경기도 안성시 보개면 내방리 19번지 , 22-1번지","경기도 안성시 보개면 내방리 19번지 , 22-1번지",37.0268802905,127.3130132346,20240208,
안성시,시헌농장,닭,산란계,0,17509,경기도 안성시 보개면 적가리 161번지 1호,경기도 안성시 보개면 이전봉산길 29-45,,,20240208,
안성시,신기리농장,오리,오리,9000,17606,"경기도 안성시 서운면 신기리 17번지 1호 외 2필지(17-2,16-2)",경기도 안성시 서운면 서운로 592,36.9644745248,127.2633745158,20240208,
안성시,신기리농장,오리,,9000,17606,경기도 안성시 서운면 서운로 592,"경기도 안성시 서운면 신기리 17번지 1호 외 2필지(17-2,16-2)",36.9648302271,127.2634836770,20240208,
안성시,신안농장,닭,육계,34000,17508,경기도 안성시 보개면 신안리 250번지 번지 외 2필지,경기도 안성시 보개면 남사당로 441-59,37.0543759394,127.3078749315,20240208,
안성시,씨제이피드앤케어 주식회사 안성시험농장,닭,육계,0,17513,경기도 안성시 삼죽면 덕산리 58번지 번지 외 1필지,경기도 안성시 삼죽면 삼백로 152,37.0886055288,127.3753048703,20240208,
안성시,아리농장,닭,육계,85000,17606,경기도 안성시 서운면 신기리 236번지,경기도 안성시 서운면 신기리 236번지,36.9542239058,127.2738486060,20240208,
안성시,안성마춤육계,닭,육계,40000,17540,경기도 안성시 대덕면 진현리 378번지 2호,경기도 안성시 대덕면 안성맞춤대로 1594,,,20240208,
안성시,안성목장,닭,산란계,8000,,경기도 안성시 공도읍 신두리 산 54번지,경기도 안성시 공도읍 신두리 산 54번지,,,20240208,
안성시,야곱농장,닭,육계,100,17540,경기도 안성시 대덕면 진현리 6번지 2호,경기도 안성시 대덕면 미륵로 137,37.0603471772,127.2677606831,20240208,
안성시,에코필드,닭,육계,70000,17608,경기도 안성시 서운면 송산리 114번지 3호 외 1필지,"경기도 안성시 서운면 솔뫼로 141-45, 외 1필지",36.9411889137,127.2435331327,20240208,
안성시,영양축산,닭,산란계,0,17526,"경기도 안성시 일죽면 신흥리 902번지 , 903-1, 904",경기도 안성시 일죽면 선유동길 23-33,37.1226585066,127.4642700413,20240208,
안성시,영윤농장,닭,육계,1000,17501,경기도 안성시 양성면 장서리 320번지,경기도 안성시 양성면 양성로 614,37.1065773568,127.2128703233,20240208,
안성시,영화농장,닭,종계,10760,17531,경기도 안성시 일죽면 장암리 162번지 1호 외 1필지(162-3),경기도 안성시 일죽면 장암초교길 99,37.0743234104,127.4625489917,20240208,
안성시,오두리 농장,닭,육계,45000,17508,경기도 안성시 보개면 오두리 255번지 5호,경기도 안성시 보개면 남사당로 340-50,,,20240208,
안성시,오림농장,닭,산란계,100000,17509,경기도 안성시 보개면 적가리 159번지,경기도 안성시 보개면 보개원삼로 575-12,37.0549270980,127.2912432422,20240208,
안성시,오성농장,닭,산란계,8000,17553,경기도 안성시 원곡면 지문리 24번지 1호,경기도 안성시 원곡면 지문리 24번지 1호,,,20240208,
안성시,완기농장,닭,산란계,46,17503,경기도 안성시 양성면 삼암리 474번지 6호,경기도 안성시 양성면 삼암리 474번지 6호,,,20240208,
안성시,용단농장,닭,육계,60000,17507,경기도 안성시 보개면 남풍리 1223번지 2호,경기도 안성시 보개면 삼은길 316,,,20240208,
안성시,용마농장,닭,육계,350,17606,경기도 안성시 서운면 신기리 산 43번지,경기도 안성시 서운면 바우덕이로 225,36.9567813661,127.2732696975,20240208,
안성시,용성농장,오리,오리,6000,17526,경기도 안성시 일죽면 신흥리 958번지 4호,경기도 안성시 일죽면 일죽신흥로 172-35,,,20240208,
안성시,용성농장,오리,,6000,17526,경기도 안성시 일죽면 일죽신흥로 172-35,경기도 안성시 일죽면 신흥리 958번지 4호,37.1181542929,127.4757762174,20240208,
안성시,유화농장,닭,산란계,37500,17510,경기도 안성시 보개면 동신리 650번지,경기도 안성시 보개면 동문이길 60,36.9995563011,127.2938110734,20240208,
안성시,육계농장,닭,육계,50000,17508,경기도 안성시 보개면 상삼리 54번지 2호,경기도 안성시 보개면 상삼리 54번지 2호,37.0220493436,127.3302544343,20240208,
안성시,은영농장,닭,육계,90000,17604,경기도 안성시 미양면 강덕리 12번지,경기도 안성시 미양면 양변길 149,36.9601013699,127.2313379950,20240208,
안성시,이삼농장,닭,산란계,58000,17511,경기도 안성시 삼죽면 율곡리 905번지 2호,경기도 안성시 삼죽면 품곡길 158-14,37.0927657175,127.3579471154,20240208,
안성시,인주종계장,닭,종계,182500,17563,경기도 안성시 공도읍 진사리 376번지,경기도 안성시 공도읍 진사2길 34-32,36.9908820350,127.1503303642,20240208,
안성시,일월농장,닭,육계,41000,17530,경기도 안성시 일죽면 월정리 1423번지,경기도 안성시 일죽면 월정리 1423번지,37.0909099054,127.4437693126,20240208,
안성시,일죽 농장,닭,산란계,30000,17531,경기도 안성시 일죽면 장암리 35번지 3호,경기도 안성시 일죽면 장암로 24-72,,,20240208,
안성시,장수농장,닭,육계,0,17604,경기도 안성시 미양면 고지리 69번지 4호,경기도 안성시 미양면 고지1길 131-52,36.9554434034,127.2197127171,20240208,
안성시,정훈농장,닭,산란계,126000,17608,경기도 안성시 서운면 신흥리 265번지 1호,경기도 안성시 서운면 사갑1길 245,,,20240208,
안성시,정훈축산,닭,산란계,55000,17608,경기도 안성시 서운면 신흥리 산 25번지,경기도 안성시 서운면 사갑1길 237-31,36.9262824124,127.2397089139,20240208,
안성시,제2대화 오리농장 DHD,오리,오리,20000,17526,"경기도 안성시 일죽면 화곡리 611번지 ,612-1외 1필지","경기도 안성시 일죽면 죽화로 278-19 (,612-1외 1필지)",37.1051952607,127.4564000956,20240208,
안성시,제2대화 오리농장 DHD,오리,,20000,17526,"경기도 안성시 일죽면 죽화로 278-19 (,612-1외 1필지)","경기도 안성시 일죽면 화곡리 611번지 ,612-1외 1필지",37.1051952607,127.4564000956,20240208,
안성시,제일농장,닭,육계,30000,17601,경기도 안성시 미양면 정동리 504번지 15호,경기도 안성시 미양면 중앙배수1길 148-24,,,20240208,
안성시,조아라 한약닭 농장,닭,육계,20000,17516,경기도 안성시 삼죽면 진촌리 511번지 2호,경기도 안성시 삼죽면 진촌진말길 29,,,20240208,
안성시,주안농장,닭,육계,0,17507,경기도 안성시 보개면 이전리 416번지 1호,경기도 안성시 보개면 이전봉산길 31-87,37.0569077806,127.2861192576,20240208,
안성시,준 농장,닭,육계,61400,17604,경기도 안성시 미양면 강덕리 154번지 2호,경기도 안성시 미양면 서변1길 55-24,,,20240208,
안성시,중대농장,닭,산란계,2300,17509,경기도 안성시 보개면 불현리 산 119번지 1호,경기도 안성시 보개면 불현리 산 119번지 1호,,,20240208,
안성시,지현농장,닭,산란계,300,17536,경기도 안성시 금광면 내우리 103번지 2호,경기도 안성시 금광면 구송동길 54,,,20240208,
안성시,진가네농장,닭,육계,40000,17540,경기도 안성시 대덕면 삼한리 593번지 1호,경기도 안성시 대덕면 한사울길 81-34,,,20240208,
안성시,천호농장,닭,육계,30000,17509,경기도 안성시 보개면 구사리 산 35번지 1호,경기도 안성시 보개면 남사당로 106-31,37.0272473845,127.3037762251,20240208,
안성시,청보농장,오리,오리,30000,17608,경기도 안성시 서운면 신흥리 248번지 외 5필지,경기도 안성시 서운면 사갑1길 191-24,36.9287914859,127.2423844500,20240208,
안성시,청보농장,오리,,30000,17608,경기도 안성시 서운면 사갑1길 191-24,경기도 안성시 서운면 신흥리 248번지 외 5필지,36.9287914859,127.2423844500,20240208,
안성시,청산농장,닭,산란계,100000,17548,경기도 안성시 공도읍 마정리 433번지 2호,경기도 안성시 공도읍 문터길 87,37.0153418419,127.1941376365,20240208,
안성시,청원농장,닭,산란계,15000,17508,경기도 안성시 보개면 북좌리 11번지,경기도 안성시 보개면 보개산로 291-44,37.0466702514,127.3375199869,20240208,
안성시,큰오리농장1,오리,오리,9000,17528,경기도 안성시 일죽면 산북리 607번지 2호,경기도 안성시 일죽면 산북1길 45-27,37.0807666313,127.5022354165,20240208,
안성시,큰오리농장1,오리,,9000,17528,경기도 안성시 일죽면 산북1길 45-27,경기도 안성시 일죽면 산북리 607번지 2호,37.0813784922,127.5022839786,20240208,
안성시,큰오리농장3,오리,오리,14000,17530,"경기도 안성시 일죽면 월정리 1727번지 , 1728번지, 1728-1번지, 1729번지, 1730번지","경기도 안성시 일죽면 월정리 1727번지 , 1728번지, 1728-1번지, 1729번지, 1730번지",37.0806544924,127.4584648325,20240208,
안성시,큰오리농장3,오리,,14000,17530,,"경기도 안성시 일죽면 월정리 1727번지 , 1728번지, 1728-1번지, 1729번지, 1730번지",37.0806544924,127.4584648325,20240208,
안성시,텃골축산,닭,산란계,150000,17531,경기도 안성시 일죽면 장암리 411번지 27호 외 3필지,경기도 안성시 일죽면 장암로 24-72 (외 3필지),37.0807076854,127.4700951915,20240208,
