시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리)
안산시,강기영,꿩,15645,,경기도 안산시 단원구 대부북동 253-2(새방죽1길 100),126.5823521296,37.2454846698,50
안산시,강대식,닭,15208,경기도 안산시 상록구 장하로 13,경기도 안산시 상록구 양상동 252-1(장하로 13),126.8519661395,37.3423375268,20
안산시,강석대,꿩,15645,,경기도 안산시 단원구 대부북동 253-4(새방죽1길 100),126.5823521296,37.2454846698,300
안산시,고은정,닭,15207,경기도 안산시 상록구 새말1길 60,경기도 안산시 상록구 장상동 494-3(새말1길 60),126.8658486130,37.3475622954,85
안산시,권익,닭,15201,경기도 안산시 상록구 산신길 45-11,경기도 안산시 상록구 장상동 154 (산신길 45-11),126.8794893133,37.3568667776,28
안산시,김상희,닭,15645,,경기도 안산시 단원구 대부북동 253(새방죽1길 40),126.5823521296,37.2454846698,150
안산시,김수자,닭,15398,,경기도 안산시 단원구 신길동 216-411(터진목길 120-5),126.7681897116,37.3410026485,20
안산시,김진덕,닭,15208,,경기도 안산시 상록구 양상동 159-17(오리골길 15-1),126.8414370119,37.3476666521,30
안산시,김한호,닭,15519,경기도 안산시 상록구 수리실고개길 1-26,경기도 안산시 상록구 팔곡일동 12-21(수리실고개길1-26),126.8876791324,37.3156444607,15
안산시,남궁연옥,닭,15524,,경기도 안산시 상록구 사사동 316(사사안골3길 20),126.9168694584,37.2905127120,14
안산시,남천희,"닭, 관상조류",15203,경기도 안산시 상록구 수인로 2087-36,경기도 안산시 상록구 수암동 73-2(수인로 2087-30),126.8734906977,37.3663930944,87
안산시,노성일,닭,,,경기도 안산시 단원구 화정동 165(너비울길97),126.8265770752,37.3557816036,25
안산시,대영농원,닭,15519,경기도 안산시 상록구 반월천북길 59-4,경기도 안산시 상록구 팔곡일동 312-3(반월천북길 59-4),126.8938750589,37.3060364279,500
안산시,도성기,닭,15644,경기도 안산시 단원구 동주길 20,경기도 안산시 단원구 대부동동 650-12(동주길 20),126.6028202583,37.2346801899,69
안산시,류기태,닭,15521,경기도 안산시 상록구 비석거리길 23,경기도 안산시 상록구 건건동 861-3(비석거리길 23),126.9064564158,37.3025063277,8
안산시,백암농원,닭,15647,경기도 안산시 단원구 한사위길 10,경기도 안산시 단원구 대부남동 1178-3(한사위길 10),126.5479352134,37.2280397289,60
안산시,삼덕,닭,15653,,경기도 안산시 단원구 대부남동 485-5(대남로 407),126.5694403438,37.2132353819,80
안산시,설춘길,닭,15643,경기도 안산시 단원구 대부황금로 659-32,경기도 안산시 단원구 대부동동 79-29(대부황금로 659-32),126.6199621870,37.2343223817,20
안산시,성원농장,닭,15524,,경기도 안산시 상록구 사사동 318,126.9176809305,37.2909548012,15
안산시,신윤성,닭,15644,경기도 안산시 단원구 솔따배기길 125-3,경기도 안산시 단원구 대부동동 596-1(솔따배기길 125-3),126.6015440622,37.2394603284,30
안산시,안두승,닭,,,경기도 안산시 상록구 사사동 346,126.9209823547,37.2935971344,40
안산시,안치형,닭,15201,경기도 안산시 상록구 양달말길 79-2,경기도 안산시 상록구 장상동 312-3,126.8795750598,37.3527492288,20
안산시,우리,닭,15200,경기도 안산시 상록구 지장골길 51-21,경기도 안산시 상록구 수암동 16(지장골길 51-21),126.8809557343,37.3713926360,5
안산시,유병식,닭,15399,경기도 안산시 단원구 노송길 38-15,경기도 안산시 단원구 신길동 37-2(노송길 38-15),126.7820000038,37.3379747934,5
안산시,유수형,닭,15301,경기도 안산시 상록구 만수동천길 22-14,경기도 안산시 상록구 부곡동 248(만수동천길 22-14),126.8737708217,37.3412550813,11
안산시,이규호,닭,15653,,경기도 안산시 단원구 대부남동 964(고랫부리길 15-5),126.5648566105,37.2110380277,8
안산시,이기풍,닭,15519,경기도 안산시 상록구 능앞길 69-1,경기도 안산시 상록구 팔곡일동 340-2(능앞길 69-1),126.8924874488,37.3061793052,23
안산시,이영희,꿩,15645,,경기도 안산시 단원구 대부북동 253-5(새방죽1길 100),126.5823521296,37.2454846698,300
안산시,이종진,닭,15201,경기도 안산시 상록구 산신길 42,경기도 안산시 상록구 장상동 146(산신길 42),126.8775701037,37.3570900137,2
안산시,이진우,닭,15519,경기도 안산시 상록구 목장길 36-6,경기도 안산시 상록구 팔곡일동 19-6(목장길 36-6),126.8844894491,37.3138122396,12
안산시,이창규,닭,15406,,경기도 안산시 단원구 신길동 539-2(죽재길106-34),126.7717242535,37.3328644200,100
안산시,이형구,닭,15653,경기도 안산시 단원구 장불길 37,경기도 안산시 단원구 대부남동 559-56(장불길 37),126.5592143352,37.2011237099,10
안산시,이혜정,꿩,15645,,경기도 안산시 단원구 대부북동 253-6(새방죽1길 100),126.5823521296,37.2454846698,8
안산시,임선빈,닭,15210,경기도 안산시 단원구 금화로 13-17,경기도 안산시 단원구 선부동 313(금화로 13-17),126.8192185145,37.3508869091,600
안산시,임수빈,닭,15523,,경기도 안산시 상록구 사사동 67-2(사사안골4길 51),126.9208690075,37.3045084540,50
안산시,임장록,닭,15642,경기도 안산시 단원구 당전길 39,경기도 안산시 단원구 대부동동 914(당전길 39),126.6005175284,37.2460073089,50
안산시,장인호,닭,15643,,경기도 안산시 단원구 대부동동 22(영전2길 40-22),126.6188757383,37.2441220458,7
안산시,장창진,닭,15521,,경기도 안산시 상록구 건건동 327-10(건건로163),126.9074566233,37.3143105301,7
안산시,전정애,꿩,15645,,경기도 안산시 단원구 대부북동 253-1(새방죽1길 100),126.5823521296,37.2454846698,15
안산시,정승영,닭,15208,,경기도 안산시 상록구 양상동 210(버대길 46-5),126.8509877285,37.3462556953,80
안산시,조문형,닭,15529,경기도 안산시 상록구 소학2길 9,경기도 안산시 상록구 팔곡이동 408-1(소학2길 9),126.8862427510,37.2961178962,11
안산시,조성화,닭,15651,,경기도 안산시 단원구 선감동 268-9,126.6385708223,37.2195140886,5
안산시,조영제,닭,15210,경기도 안산시 단원구 달미산길 89,경기도 안산시 단원구 선부동 242(달미산길 89),126.8139139758,37.3553656066,60
안산시,중부흥,닭,15649,경기도 안산시 단원구 수영목길 27-1,경기도 안산시 단원구 대부남동 110-1(수영목길 27-1),126.5933212369,37.2199609517,10
안산시,천병환,닭,15523,,경기도 안산시 상록구 사사동 40(사사안골길 71),126.9251555700,37.3041509378,28
안산시,최광순,닭,15523,,경기도 안산시 상록구 사사동 67-2(사사안골4길 51),126.9208690075,37.3045084540,8
안산시,최창균,닭,15522,,경기도 안산시 상록구 팔곡일동 369(능앞길 37),126.8929083270,37.3037559460,18
안산시,추용국,닭,15208,경기도 안산시 상록구 장하로 182-48,경기도 안산시 상록구 장하동 130(장하로 182-48),126.8631803073,37.3501721199,30
안산시,하늘바람,닭,,,경기도 안산시 상록구 건건동 318-1(건건로 137),126.9055400071,37.3134259681,79
안산시,해동농장,닭,15210,경기도 안산시 단원구 금화로 171,경기도 안산시 단원구 화정동 산 86-10(금화로 171),126.8284925314,37.3621095594,140
안산시,화정농장,닭,15209,경기도 안산시 단원구 꽃우물길 143,경기도 안산시 단원구 화정동 129(꽃우물길 143),126.8278238933,37.3583873858,30
안성시,NES농장,산란계,17527,경기도 안성시 일죽면 국동길 78-86,경기도 안성시 일죽면 능국리 7번지 1호,127.5022345000,37.1114922000,58000
안성시,NES농장2,산란계,17527,경기도 안성시 일죽면 국동길 78-64,경기도 안성시 일죽면 능국리 4번지 외 1필지(4-2),127.5001055000,37.1110957000,65000
안성시,강릉농장,육계,17533,,경기도 안성시 일죽면 금산리 134번지,127.5073551000,37.0726895000,55000
안성시,경기농장,산란계,17557,경기도 안성시 원곡면 기업단지로 237-30,경기도 안성시 원곡면 반제리 430번지 외1필지,127.1597457000,37.0158554000,30000
안성시,경남축산,육계,17555,경기도 안성시 원곡면 만세로 1286-7,경기도 안성시 원곡면 외가천리 142번지 25호,127.1393858000,37.0414888000,54000
안성시,경원농장,산란계,17512,경기도 안성시 삼죽면 월앙길 50-40,경기도 안성시 삼죽면 내장리 211번지,127.3988365000,37.0804089000,5000
안성시,계림농원,육계,17608,경기도 안성시 서운면 서미로 141-107,경기도 안성시 서운면 현매리 628번지 1호,127.2126609000,36.9305863000,50000
안성시,구수리 농장,육계,17600,,경기도 안성시 미양면 구수리 45번지 3호,127.2574632000,36.9731646000,140000
안성시,구오농장,육계,17606,경기도 안성시 서운면 신동촌길 68-21,경기도 안성시 서운면 신능리 141번지 1호,127.2742057000,36.9662794000,55000
안성시,금강농장,육계,17554,경기도 안성시 원곡면 천덕산로 524,경기도 안성시 원곡면 성주리 342번지 2호,127.1502762000,37.0872045000,45000
안성시,금강농장,육계,17604,경기도 안성시 미양면 양변길 145,경기도 안성시 미양면 강덕리 12번지 1호 외4필지,127.2315719000,36.9601157000,10000
안성시,금광농장,산란계,17534,경기도 안성시 금광면 사흥길 169-66,경기도 안성시 금광면 사흥리 118번지,127.3740085000,37.0025837000,50000
안성시,금평농장,육계,17533,경기도 안성시 일죽면 율동길 77-34,경기도 안성시 일죽면 금산리 50번지 8호,127.5102924000,37.0747404000,8000
안성시,나루농장,육계,17509,경기도 안성시 보개면 한사울길 212,경기도 안성시 보개면 적가리 199번지,127.2842037000,37.0527134000,55000
안성시,남풍농원,육계,17507,경기도 안성시 보개면 보개원삼로 910-2,경기도 안성시 보개면 남풍리 944번지 1호,127.3081191000,37.0788479000,500
안성시,농업회사법인 골드아이(유),산란계,17527,경기도 안성시 일죽면 서동대로 7626-29,경기도 안성시 일죽면 능국리 310번지 1호,127.4887411000,37.1003213000,590000
안성시,농업회사법인(주)알로팜 명당지점,산란계,17542,경기도 안성시 대덕면 만세로 388,경기도 안성시 대덕면 명당리 173번지 1호,127.2127141000,37.0440489000,450000
안성시,농업회사법인유한회사에이치비씨,육계,17596,경기도 안성시 발화대길 301-52,경기도 안성시 중리동 79번지 6호,127.2889601000,36.9810313000,63358
안성시,다나농장,산란계,17551,경기도 안성시 공도읍 기업단지로 292-4,경기도 안성시 공도읍 용두리 382번지 9호,127.1668246000,37.0158008000,40000
안성시,다현농장,산란계,17564,경기도 안성시 공도읍 진건중길 125,경기도 안성시 공도읍 진사리 103번지 5호,127.1371064000,36.9853820000,4000
안성시,대성농장,육계,17533,경기도 안성시 일죽면 율동길 53-17,경기도 안성시 일죽면 금산리 130번지,127.5068212000,37.0735748000,60000
안성시,덕수농장,산란계,17607,,경기도 안성시 서운면 신촌리 280번지 5호,127.2625444000,36.9349751000,55000
안성시,도란도란,산란계,17507,경기도 안성시 보개면 가재울길 100-23,경기도 안성시 보개면 남풍리 732번지,127.3120623000,37.0639883000,80000
안성시,동남농원,육계,17529,경기도 안성시 일죽면 서동대로 7410,"경기도 안성시 일죽면 송천리 478번지 외5필지(473,474,475,475-1,476)",127.4701330000,37.0907909000,2000
안성시,동신농장,산란계,17510,경기도 안성시 보개면 동문이길 57,경기도 안성시 보개면 동신리 655번지,127.2948723000,36.9998312000,40000
안성시,두교농장,육계,17524,경기도 안성시 죽산면 용대길 70-5,경기도 안성시 죽산면 두교리 103번지,127.4468270000,37.0153631000,40000
안성시,두메농장,산란계,17528,,경기도 안성시 일죽면 산북리 104번지 1호 외 9필지,127.5126597000,37.0856870000,310000
안성시,드림팜,육계,17603,경기도 안성시 미양면 서미로 257,"경기도 안성시 미양면 법전리 55번지 외 2필지(52번지, 52-1번지)",127.2144673000,36.9466133000,90000
안성시,만우농장,육계,17509,경기도 안성시 보개면 한사울길 212,경기도 안성시 보개면 적가리 194번지,127.2845083000,37.0529920000,30000
안성시,명근농장,산란계,17501,경기도 안성시 양성면 양성로 519-65,경기도 안성시 양성면 장서리 407번지 9호,127.2041592000,37.0948744000,35000
안성시,민호농장,육계,17540,경기도 안성시 대덕면 한사울길 167,경기도 안성시 대덕면 삼한리 117번지,127.2818683000,37.0565754000,35000
안성시,부강농장,산란계,17551,경기도 안성시 공도읍 기업단지로 276,경기도 안성시 공도읍 용두리 382번지 12호,127.1661925000,37.0144410000,33000
안성시,부원농장,육계,17607,경기도 안성시 서운면 동양촌1길 27-62,경기도 안성시 서운면 양촌리 120번지,127.2787667000,36.9450036000,50000
안성시,북좌농장,육계,17508,경기도 안성시 보개면 보개산로 276,경기도 안성시 보개면 북좌리 50번지,127.3349822000,37.0419676000,20000
안성시,사오농장,육계,17507,경기도 안성시 보개면 남풍길 223,경기도 안성시 보개면 남풍리 243번지,127.3243971000,37.0667668000,100000
안성시,사오농장,육계,17507,경기도 안성시 보개면 남풍길 223,경기도 안성시 보개면 남풍리 243번지,127.3243971000,37.0667668000,48000
안성시,산아리농장,육계,,,경기도 안성시 죽산면 용설리 산 74번지,127.4395227000,37.0682641000,15000
안성시,삼학농장,산란계,17532,,경기도 안성시 일죽면 화봉리 191번지,127.4819081000,37.0638025000,45000
안성시,삼한농장,육계,17540,,경기도 안성시 대덕면 삼한리 593번지,127.2735991000,37.0612710000,45000
안성시,삼흥농장,육계,17534,경기도 안성시 금광면 조령길 73-50,경기도 안성시 금광면 삼흥리 562번지,127.3715064000,37.0265237000,42000
안성시,상록농장,육계,17537,경기도 안성시 금광면 현곡길 67-9,"경기도 안성시 금광면 현곡리 137번지 외 2필지(141, 142)",127.3484781000,36.9815578000,66500
안성시,상수리숲농장,산란계,,,경기도 안성시 양성면 방신리 산 36번지 2호,127.1841175000,37.0393295000,400
안성시,상원농장,산란계,17607,,경기도 안성시 서운면 신촌리 11번지,127.2587411000,36.9422550000,60000
안성시,서가농장,육계,17521,,경기도 안성시 죽산면 두현리 327번지,127.4055225000,37.0644919000,56051
안성시,서부농장,산란계,17554,경기도 안성시 원곡면 천덕산로 531-21,경기도 안성시 원곡면 성주리 278번지,127.1523602000,37.0888419000,38000
안성시,서운농장,산란계,17607,경기도 안성시 서운면 서운로 229,경기도 안성시 서운면 신촌리 280번지 2호 외 1필지,127.2621041000,36.9342011000,250000
안성시,석우농장,육계,17508,,경기도 안성시 보개면 양복리 696번지 외2필지,127.3114250000,37.0121069000,50000
안성시,석찬 농장,육계,17505,경기도 안성시 고삼면 범골길 67-22,경기도 안성시 고삼면 신창리 362번지,127.2426554000,37.0749075000,50000
안성시,선일농장,육계,17534,경기도 안성시 금광면 사흥길 169-44,경기도 안성시 금광면 사흥리 131번지 1호,127.3729778000,37.0008569000,85000
안성시,성공농장,육계,17608,경기도 안성시 서운면 매향길 122,경기도 안성시 서운면 현매리 116번지 2호,127.2302449000,36.9405289000,40000
안성시,성원농장,산란계,17558,경기도 안성시 공도읍 대신두길 69,경기도 안성시 공도읍 신두리 200번지 39호,127.1984367000,36.9951905000,50000
안성시,성은농장,육계,17608,경기도 안성시 서운면 안성맞춤대로 209,경기도 안성시 서운면 송산리 211번지 1호,127.2363218000,36.9418056000,4000
안성시,세원농장,산란계,17551,,경기도 안성시 공도읍 용두리 378번지 2호,127.1653860000,37.0156586000,3000
안성시,세진농장,육계,17508,경기도 안성시 보개면 남사당로 340-56,경기도 안성시 보개면 오두리 255번지 3호,127.3151231000,37.0426613000,35000
안성시,송숙농장,육계,17540,,경기도 안성시 대덕면 삼한리 499번지 1호,127.2768994000,37.0597947000,40000
안성시,송표농장,육계,17607,경기도 안성시 서운면 동양촌1길 27-50,경기도 안성시 서운면 양촌리 117번지,127.2772427000,36.9457820000,35000
안성시,수지 토종농장,육계,,,경기도 안성시 일죽면 신흥리 산 11번지 1호,127.4708242000,37.1080883000,1000
안성시,수지농장,육계,17601,경기도 안성시 미양면 미양로 271-106,경기도 안성시 미양면 정동리 504번지 4호 외1필지(정동리 505-5),127.1956042000,36.9767503000,130000
안성시,수지농장,육계,17541,,경기도 안성시 대덕면 보동리 684번지,127.2476038000,37.0540199000,50000
안성시,수한농장,육계,,,경기도 안성시 양성면 장서리 55번지 1호,127.2237695000,37.0964254000,8000
안성시,승애농장,산란계,17551,경기도 안성시 공도읍 용머리큰길 34-55,경기도 안성시 공도읍 용두리 399번지 1호,127.1632982000,37.0113543000,50000
안성시,시은농장,육계,17508,,"경기도 안성시 보개면 내방리 19번지 , 22-1번지",127.3130132000,37.0268802000,40000
안성시,시헌농장,산란계,17509,경기도 안성시 보개면 이전봉산길 29-45,경기도 안성시 보개면 적가리 161번지 1호,127.2904814000,37.0539328000,150000
안성시,아리농장,육계,17606,,경기도 안성시 서운면 신기리 236번지,127.2738486000,36.9542239000,85000
안성시,안성농장,산란계,17507,,경기도 안성시 보개면 이전리 274번지,127.2869861000,37.0602396000,8000
안성시,안성마춤육계영농조합법인,육계,17540,경기도 안성시 대덕면 안성맞춤대로 1594,경기도 안성시 대덕면 진현리 378번지 2호,127.2591485000,37.0537162000,40000
안성시,안성목장,산란계,,,경기도 안성시 공도읍 신두리 산 54번지,127.2011049000,36.9974298000,8000
안성시,야곱농장,육계,17540,경기도 안성시 대덕면 미륵로 137,경기도 안성시 대덕면 진현리 6번지 2호,127.2677594000,37.0599867000,100
안성시,연일 농장,산란계,17604,경기도 안성시 미양면 강덕2길 22,경기도 안성시 미양면 강덕리 256번지,127.2242690000,36.9469468000,12000
안성시,열심농장,육계,17601,경기도 안성시 미양면 미양로 271-98,경기도 안성시 미양면 정동리 504번지 15호,127.1966386000,36.9771901000,80000
안성시,영배농장,산란계,17503,,경기도 안성시 양성면 명목리 139번지,127.1987756000,37.0309623000,13000
안성시,영심농장,산란계,17517,경기도 안성시 삼죽면 신미1길 53-6,경기도 안성시 삼죽면 미장리 170번지,127.3642551000,37.0401881000,80000
안성시,영윤농장,육계,17501,경기도 안성시 양성면 양성로 614,경기도 안성시 양성면 장서리 320번지,127.2128747000,37.1064018000,1000
안성시,오두리 농장,육계,17508,경기도 안성시 보개면 남사당로 340-50,경기도 안성시 보개면 오두리 255번지 5호,127.3143716000,37.0430507000,45000
안성시,오림농장,산란계,17509,경기도 안성시 보개면 보개원삼로 575-12,경기도 안성시 보개면 적가리 159번지,127.2913167000,37.0548228000,100000
안성시,오성농장,산란계,17553,,경기도 안성시 원곡면 지문리 24번지 1호,127.1433868000,37.0472690000,8000
안성시,완기농장,산란계,17503,,경기도 안성시 양성면 삼암리 474번지 6호,127.2059955000,37.0284362000,46
안성시,완호농장,육계,17509,경기도 안성시 보개면 보개원삼로 397-16,경기도 안성시 보개면 기좌리 275번지,127.2887611000,37.0388802000,30000
안성시,용단농장,육계,17507,경기도 안성시 보개면 삼은길 316,경기도 안성시 보개면 남풍리 1223번지 2호,127.3037906000,37.0791564000,30000
안성시,용마농장,육계,,,경기도 안성시 서운면 신기리 산 43번지,127.2739907000,36.9594858000,350
안성시,원범농장,육계,17501,경기도 안성시 양성면 상장서길 47,경기도 안성시 양성면 장서리 175번지,127.2167383000,37.1041242000,40000
안성시,유신농장,육계,17529,,경기도 안성시 일죽면 송천리 473번지 0호,127.4700804000,37.0895477000,4500
안성시,유원농장,육계,17562,경기도 안성시 공도읍 정봉길 31,경기도 안성시 공도읍 승두리 7번지 1호,127.1743317000,36.9962190000,32000
안성시,유화농장,산란계,17510,경기도 안성시 보개면 동문이길 57,경기도 안성시 보개면 동신리 655번지,127.2948723000,36.9998312000,50000
안성시,육계농장,육계,17508,,경기도 안성시 보개면 상삼리 54번지 2호,127.3306713000,37.0223004000,50000
안성시,이삼농장,산란계,17511,경기도 안성시 삼죽면 품곡길 158-14,경기도 안성시 삼죽면 율곡리 905번지 2호,127.3574466000,37.0988222000,58000
안성시,일월농장,육계,17530,,경기도 안성시 일죽면 월정리 1423번지,127.4437468000,37.0909099000,41000
안성시,일죽 농장,산란계,17531,경기도 안성시 일죽면 장암로 24-72,경기도 안성시 일죽면 장암리 35번지 3호,127.4699145000,37.0808532000,30000
안성시,장수농장,산란계,17554,,경기도 안성시 원곡면 성주리 123번지,127.1691576000,37.0860082000,16000
안성시,장수농장,산란계,17528,,경기도 안성시 일죽면 산북리 156번지,127.5070220000,37.0801336000,27000
안성시,장수농장,육계,17604,경기도 안성시 미양면 고지1길 131-52,경기도 안성시 미양면 고지리 69번지 4호,127.2217999000,36.9550611000,90000
안성시,재성농장,육계,,,경기도 안성시 미양면 고지리 산 93번지 1호,127.2152887000,36.9553612000,50000
안성시,재수농장,육계,17607,경기도 안성시 서운면 서운로 412,경기도 안성시 서운면 양촌리 297번지 1호,127.2594944000,36.9492818000,30000
안성시,정기농장,육계,17508,경기도 안성시 보개면 신곡길 20-11,경기도 안성시 보개면 신안리 92번지 2호,127.3162361000,37.0536333000,2000
안성시,정훈농장,산란계,17608,경기도 안성시 서운면 사갑1길 245,경기도 안성시 서운면 신흥리 265번지 1호,127.2402176000,36.9274798000,55000
안성시,정훈축산,산란계,17608,,경기도 안성시 서운면 신흥리 산 25번지,127.2451158000,36.9218652000,55000
안성시,조아라 한약닭 농장,육계,17516,경기도 안성시 삼죽면 진촌진말길 29,경기도 안성시 삼죽면 진촌리 511번지 2호,127.3608935000,37.0519931000,20000
안성시,종영농장,육계,17538,경기도 안성시 금광면 장재동길 56-46,경기도 안성시 금광면 장죽리 330번지,127.3175129000,36.9625052000,100
안성시,주주농축산,육계,17526,경기도 안성시 일죽면 선유동길 30-2,경기도 안성시 일죽면 신흥리 865번지 1호,127.4684913000,37.1239558000,85000
안성시,준 농장,육계,17604,경기도 안성시 미양면 서변1길 55-24,경기도 안성시 미양면 강덕리 154번지 2호,127.2361878000,36.9493930000,50000
안성시,중대농장,산란계,17509,,경기도 안성시 보개면 불현리 산 119번지 1호,127.2875107000,37.0260881000,2000
안성시,지현농장,산란계,17536,경기도 안성시 금광면 구송동길 58,경기도 안성시 금광면 내우리 103번지 2호,127.3044225000,36.9972483000,300
안성시,진촌 농장,산란계,17564,경기도 안성시 공도읍 진건중길 114-6,경기도 안성시 공도읍 진사리 112번지 4호,127.1368059000,36.9869412000,13500
안성시,천일농장,육계,17509,경기도 안성시 보개면 곡천길 51-61,경기도 안성시 보개면 곡천리 118번지,127.2928710000,37.0289676000,30000
안성시,천호농장,육계,,,경기도 안성시 보개면 구사리 산 35번지 1호,127.3010009000,37.0301098000,40000
안성시,청산농장,산란계,17548,경기도 안성시 공도읍 문터길 87,경기도 안성시 공도읍 마정리 433번지 2호,127.1938251000,37.0153279000,100000
안성시,청원농장,산란계,17508,경기도 안성시 보개면 보개산로 291-44,경기도 안성시 보개면 북좌리 11번지,127.3375887000,37.0467990000,15000
안성시,태양농장,육계,17508,경기도 안성시 보개면 내방상삼로 168-32,경기도 안성시 보개면 상삼리 872번지 5호 외1 필지,127.3300074000,37.0273572000,29820
안성시,텃골축산,산란계,17531,경기도 안성시 일죽면 장암로 24-72,경기도 안성시 일죽면 장암리 411번지 27호 외 3필지,127.4665508000,37.0806592000,150000
안성시,판기농장,산란계,17564,경기도 안성시 공도읍 진건중길 102,경기도 안성시 공도읍 진사리 115번지 1호,127.1378294000,36.9876879000,13000
안성시,팔봉농장,육계,17531,경기도 안성시 일죽면 장암초교길 123-14,경기도 안성시 일죽면 장암리 438번지 3호,127.4584117000,37.0755457000,40000
안성시,팔상농장,육계,17526,경기도 안성시 일죽면 지내동길 84-1,경기도 안성시 일죽면 신흥리 540번지,127.4753195000,37.1145670000,30000
안성시,한다리농장,육계,17525,경기도 안성시 일죽면 한다리길 94-16,경기도 안성시 일죽면 방초리 1005번지 14호,127.4173559000,37.1190998000,70000
안성시,한미농장,산란계,17604,경기도 안성시 미양면 서미로 452-58,경기도 안성시 미양면 강덕리 50번지,127.2218567000,36.9631076000,1400
안성시,한신농장,육계,17531,경기도 안성시 일죽면 용설로 17-35,경기도 안성시 일죽면 죽림리 739번지,127.4409452000,37.0790175000,53000
안성시,한울농장,육계,17508,경기도 안성시 보개면 남사당로 429-57,경기도 안성시 보개면 신안리 336번지 2호 외 1(보개면 오두리 86),127.3079300000,37.0512941000,35000
안성시,해샘찬농장,산란계,17557,경기도 안성시 원곡면 원당로 243-40,경기도 안성시 원곡면 반제리 150번지,127.1650831000,37.0317430000,20000
안성시,현풍농장,육계,17507,경기도 안성시 보개면 남풍길 15,경기도 안성시 보개면 남풍리 939번지,127.3091514000,37.0782686000,30000
안성시,혜림농장,산란계,17547,경기도 안성시 대덕면 신두만곡로 280-30,경기도 안성시 대덕면 죽리 680번지 1호,127.2047142000,36.9858900000,45000
안성시,혜성농장,육계,17509,경기도 안성시 보개면 이전봉산길 29-46,경기도 안성시 보개면 적가리 173번지,127.2882885000,37.0537668000,30000
안성시,호야2농장,육계,17505,경기도 안성시 고삼면 윗갈미길 65,경기도 안성시 고삼면 대갈리 293번지 2호,127.2473244000,37.0720687000,30000
안성시,호야농장,육계,17505,경기도 안성시 고삼면 신창길 229-11,경기도 안성시 고삼면 대갈리 648번지 4호,127.2496211000,37.0694329000,70000
안성시,효성1농장,육계,17507,경기도 안성시 보개면 이전봉산길 31-87,경기도 안성시 보개면 이전리 416번지 1호,127.2865933000,37.0574112000,60000
안성시,효원농장,육계,17600,경기도 안성시 미양면 협동단지길 158-68,경기도 안성시 미양면 보체리 316번지 5호 외 7필지,127.2387717000,36.9645259000,140000
안성시,효원농장,육계,17600,경기도 안성시 미양면 협동단지길 158-68,경기도 안성시 미양면 보체리 316번지 3호,127.2382680000,36.9650315000,140000
안성시,흥안농장,육계,17527,경기도 안성시 일죽면 노동길 73,경기도 안성시 일죽면 능국리 674번지,127.4883479000,37.1127393000,32000
양주시,경희농장,육계,11514,경기도 양주시 백석읍 양주산성로 625-42,경기도 양주시 백석읍 복지리 286번지 1호,126.9850479294,37.7844278780,30000
양주시,곡산농장,육계,11427,경기도 양주시 은현면 화합로941번길 62-18,경기도 양주시 은현면 선암리 76번지 1호,127.0293491466,37.8641056810,70000
양주시,관우농장,육계,11516,경기도 양주시 백석읍 양주산성로732번길 154,경기도 양주시 백석읍 가업리 24번지 1호,126.9793243463,37.7912830934,50000
양주시,관우제2농장,육계,11516,,경기도 양주시 백석읍 가업리 235번지 1호,126.9760782773,37.7887867720,20000
양주시,광승농장,육계,11409,경기도 양주시 남면 감악산로83번길 393-25,경기도 양주시 남면 상수리 524번지,126.9795159900,37.8676109781,100
양주시,금성농장,산란계,11426,경기도 양주시 은현면 은남로203번길 96-28,경기도 양주시 은현면 봉암리 84번지,127.0101582011,37.8966862259,30000
양주시,금성농장,육계,11494,경기도 양주시 만송로366번길 139,경기도 양주시 만송동 58번지 21호,127.0991752681,37.7888405782,81000
양주시,나리농장,육계,11426,경기도 양주시 은현면 은현로242번길 19,경기도 양주시 은현면 하패리 686번지 1호,127.0239245810,37.8905762481,35000
양주시,대연농장,육계,11475,,경기도 양주시 율정동 78번지 2호,127.1053452188,37.8174494258,33000
양주시,대풍농장,산란계,11413,경기도 양주시 남면 화합로430번길 330,경기도 양주시 남면 경신리 243번지 1호,126.9776799527,37.8527811642,50
양주시,도하 2농장,산란계,11431,,경기도 양주시 은현면 도하리 250번지,127.0110734050,37.8451436115,30000
양주시,도하농장,산란계,11431,경기도 양주시 은현면 그루고개로426번길 60-6,경기도 양주시 은현면 도하리 206번지,127.0119824171,37.8460264660,40000
양주시,두꺼비농장,육계,11489,,경기도 양주시 광사동 533번지 1호,127.0662634516,37.7750423075,400
양주시,두리농장,산란계,11426,경기도 양주시 은현면 은남로 160-74,경기도 양주시 은현면 봉암리 42번지 2호,127.0075656829,37.8913528368,20000
양주시,두영농장,산란계,11426,,경기도 양주시 은현면 봉암리 449번지,127.0059287519,37.8942178565,15000
양주시,만송농장,육계,11494,경기도 양주시 만송로367번길 115,경기도 양주시 만송동 210번지,127.0938138291,37.7956740227,30000
양주시,무궁화농장,산란계,11427,경기도 양주시 은현면 은현로56번길 127,경기도 양주시 은현면 선암리 367번지,127.0282964543,37.8762775608,70000
양주시,백산농장,육계,11424,경기도 양주시 광적면 부흥로230번길 262-46,경기도 양주시 광적면 비암리 96번지,126.9332775055,37.8022023875,15000
