시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
고양시,대경축산,닭,산란계,200,10315,경기도 고양시 일산동구 사리현로 39-20,경기도 고양시 일산동구 식사동 260번지,37.6895199000,126.8227288000
고양시,대화농장,닭,산란계,50,17170,경기도 용인시 처인구 원삼면 어현로 84-22,경기도 용인시 처인구 원삼면 죽능리 749-1번지,37.1415653000,127.2993104000
고양시,대화농장,닭,산란계,100,12041,경기도 남양주시 오남읍 진건오남로667번길 64-19,경기도 남양주시 오남읍 오남리 702-1번지,37.6916048000,127.2083573000
고양시,덕이농장,오리,,350,10224,경기도 고양시 일산서구 송산로 554-6,경기도 고양시 일산서구 덕이동 901번지,37.6908475000,126.7383845000
고양시,덕이축산,닭,육계,45000,17118,경기도 용인시 처인구 남사면 봉무로218번길 32,경기도 용인시 처인구 남사면 봉무리 152-1번지,37.1325359000,127.1578029000
고양시,도 농장,닭,산란계,305,10220,,경기도 고양시 일산서구 법곳동 1537번지,37.6675965000,126.7164675000
고양시,동물농장,닭,육계,70,10284,경기도 고양시 덕양구 통일로493번안길 53-22,경기도 고양시 덕양구 신원동 산3-1번지,37.6819645000,126.8821156000
고양시,두메토종닭,닭,육계,74,17180,경기도 용인시 처인구 백암면 백봉로165번길 47,경기도 용인시 처인구 백암면 백봉리 1135번지 3호,37.1500643000,127.3809190000
고양시,뜰안에,닭,산란계,50,10299,,경기도 고양시 일산동구 식사동 1313번지,37.6763512000,126.8190993000
고양시,민섭이네,닭,육계,28000,,,경기도 고양시 일산서구 대화동 1942번지 39호,37.6535201000,126.7381883000
고양시,배영농장,닭,육계,24000,17179,경기도 용인시 처인구 백암면 박곡로58번길 209-17,경기도 용인시 처인구 백암면 박곡리 194-2번지,37.1654503000,127.4013063000
고양시,법곳농장,닭,육계,50000,10220,경기도 고양시 일산서구 송포로113번길 191-41,경기도 고양시 일산서구 법곳동 748-7번지,37.6682416000,126.7224608000
