시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜
영암군,학산농장,닭,육계,120000.0,전라남도 영암군 학산면 용산리,,,2015-07-02,2015-06-13
영암군,한마음농장,닭,육계,67147.0,전라남도 영암군 시종면 만수리,,,2015-07-02,2015-06-13
영암군,해맑은농장,오리,,28000.0,전라남도 영암군 도포면 봉호리,,,2015-07-02,2015-06-13
영암군,해바레축산 영농조합법인,오리,,15000.0,전라남도 영암군 덕진면 장선리,,,2015-07-02,2015-06-13
영암군,해창농장,오리,,12000.0,전라남도 영암군 군서면 해창리,,,2015-07-02,2015-06-13
영암군,행정농장,닭,육계,130000.0,전라남도 영암군 신북면 행정리,,,2015-07-02,2015-06-13
영암군,형암농장,오리,,16000.0,전라남도 영암군 시종면 봉소리,,,2015-07-02,2015-06-13
영암군,호서농장,오리,,30700.0,전라남도 영암군 시종면 봉소리,,,2015-07-02,2015-06-13
영암군,홍균농장,닭,산란계,1500.0,전라남도 영암군 금정면 안노리,,,2015-07-02,2015-06-13
영암군,화산농장,닭,육계,80000.0,전라남도 영암군 삼호읍 서창리,,,2015-07-02,2015-06-13
영암군,황두성농장,닭,육계,45000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-06-13
영암군,효산농장,오리,,15000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-06-13
영암군,희규축산,오리,,8000.0,전라남도 영암군 군서면 도장리,,,2015-07-02,2015-06-13
영암군,희망농장,오리,,15000.0,전라남도 영암군 도포면 원항리,,,2015-07-02,2015-06-13
영암군,희망축사,오리,,20000.0,전라남도 영암군 시종면 신연리,,,2015-07-02,2015-06-13
보성군,가○길농장,오리,육용오리,10000.0,전라남도 보성군 노동면 갱맹골길 45-85,,,2021-02-05,2021-01-16
보성군,가○팜,닭,산란계,850.0,전라남도 보성군 노동면 거석길 230-53,,,2021-02-05,2021-01-16
보성군,김○숙농장,오리,육용오리,16000.0,전라남도 보성군 웅치면 일림로 790-32,,,2021-02-05,2021-01-16
보성군,낙○농장,오리,종오리,0.0,전라남도 보성군 겸백면 수남리 833,,,2021-02-05,2021-01-16
보성군,녹○골농장,오리,육용오리,0.0,전라남도 보성군 보성읍 봉산리1424-2,,,2021-02-05,2021-01-16
보성군,누○팜,닭,육계,142000.0,전라남도 보성군 보성읍 재궁해경길 81-22,,,2021-02-05,2021-01-16
보성군,대○농장,오리,육용오리,0.0,전라남도 보성군 조성면 조성수촌길 14,,,2021-02-05,2021-01-16
보성군,대○농장,오리,종오리,5300.0,전라남도 보성군 웅치면 대산길 118-46,,,2021-02-05,2021-01-16
보성군,바○팜,닭,산란계,50000.0,전라남도 보성군 미력면 미력리 619-1,,,2021-02-05,2021-01-16
보성군,박○경농장,닭,육계,120000.0,전라남도 보성군 보성읍 쾌상리 1118-5,,,2021-02-05,2021-01-16
보성군,봉○농장,닭,육계,0.0,전라남도 보성군 회천면 충의로 792,,,2021-02-05,2021-01-16
보성군,샘○오리농장,오리,육용오리,0.0,전라남도 보성군 조성면 동촌리 273,,,2021-02-05,2021-01-16
보성군,소○농장,오리,육용오리,30000.0,전라남도 보성군 노동면 대련리 565-1,,,2021-02-05,2021-01-16
보성군,송○수농장,오리,종오리,3500.0,전라남도 보성군 웅치면 유봉길 176-34,,,2021-02-05,2021-01-16
보성군,수농장,오리,육용오리,0.0,전라남도 보성군 겸백면 수남리 837-1,,,2021-02-05,2021-01-16
보성군,연○농장,닭,산란계,22000.0,전라남도 보성군  노동면 대련로 333,,,2021-02-05,2021-01-16
보성군,영○농장,닭,육계,0.0,전라남도 보성군 벌교읍 남하로 392,,,2021-02-05,2021-01-16
보성군,을○농장,닭,산란계,24000.0,전라남도 보성군 미력면 송재로 939-73,,,2021-02-05,2021-01-16
보성군,이○님농장,오리,육용오리,0.0,전라남도 보성군 조성면 용전리 598-2,,,2021-02-05,2021-01-16
보성군,일○농장,닭,육계,150000.0,전라남도 보성군 벌교읍 영등길 230-27,,,2021-02-05,2021-01-16
보성군,자○농장1,닭,산란계,4400.0,전라남도 보성군 노동면  대련로 333,,,2021-02-05,2021-01-16
보성군,자○농장2,닭,산란계,60000.0,전라남도 보성군  미력면 용산길 168-30,,,2021-02-05,2021-01-16
보성군,장○추농장,오리,육용오리,0.0,전라남도 보성군 득량면 비봉리 378,,,2021-02-05,2021-01-16
보성군,정○원,닭,산란계,8000.0,전라남도 보성군 벌교읍 월정길 158-21,,,2021-02-05,2021-01-16
보성군,제2죽○농장,오리,육용오리,0.0,전라남도 보성군 득량면 마천길 214-14,,,2021-02-05,2021-01-16
보성군,제○농장,오리,육용오리,0.0,전라남도 보성군 웅치면 대산길  118-42,,,2021-02-05,2021-01-16
보성군,제○디팜 보성농장,오리,종오리,22000.0,전라남도 보성군 노동면 평동로 1388-187,,,2021-02-05,2021-01-16
보성군,조○농장,오리,육용오리,0.0,전라남도 보성군 조성면 조성리 542-3,,,2021-02-05,2021-01-16
보성군,죽○농장,오리,육용오리,0.0,전라남도 보성군 득량면 정흥리 550-27,,,2021-02-05,2021-01-16
보성군,즐○운농장,오리,육용오리,0.0,전라남도 보성군 웅치면 해룡길 28-61,,,2021-02-05,2021-01-16
보성군,푸○메농장,오리,육용오리,40000.0,전라남도 보성군 득량면 도촌길 234-281,,,2021-02-05,2021-01-16
보성군,하○농장 1,닭,육계,93000.0,전라남도 보성군 복내면 한치길 314-57,,,2021-02-05,2021-01-16
보성군,하○농장 2,닭,육계,64000.0,전라남도 보성군 복내면 한치길 314-57,,,2021-02-05,2021-01-16
보성군,해○농장,오리,육용오리,15500.0,전라남도 보성군 웅치면 대산리 71-5,,,2021-02-05,2021-01-16
보성군,혜○농장,오리,육용오리,12500.0,전라남도 보성군 보성읍 쾌상리207-7,,,2021-02-05,2021-01-16
보성군,가○길농장,오리,육용오리,11000.0,전라남도 보성군 노동면 대련리 568,,,2023-02-02,2023-01-11
보성군,가○팜,닭,산란계,850.0,"전라남도 보성군 노동면 거석리 486, 487",,,2023-02-02,2023-01-11
보성군,건○농장,오리,육용오리,0.0,"전라남도 보성군 웅치면 대산리 71, 71-7, 71-8",,,2023-02-02,2023-01-11
보성군,구○수농장,닭,산란계,0.0,"전라남도 보성군 미력면 미력리 627, 628",,,2023-02-02,2023-01-11
보성군,김○숙농장,오리,육용오리,17000.0,"전라남도 보성군 웅치면 용반리 709, 709-8",,,2023-02-02,2023-01-11
보성군,낙○농장,오리,육용오리,20500.0,"전라남도 보성군 겸백면 수남리 833, 833-3",,,2023-02-02,2023-01-11
보성군,낙○축산,닭,육계,700.0,"전라남도 보성군 조성면 은곡리 66-2, 67",,,2023-02-02,2023-01-11
보성군,녹○골농장,오리,육용오리,4380.0,"전라남도 보성군 보성읍 봉산리 1424-2, 1424-3",,,2023-02-02,2023-01-11
보성군,누○팜,닭,육계,149700.0,전라남도 보성군 보성읍 옥암리 85,,,2023-02-02,2023-01-11
보성군,대○농장,오리,육용오리,10800.0,전라남도 보성군 조성면 동촌리 480-22,,,2023-02-02,2023-01-11
보성군,박○경농장,닭,육계,113100.0,전라남도 보성군 보성읍 쾌상리 1118-5,,,2023-02-02,2023-01-11
보성군,봉○농장,닭,육계,0.0,전라남도 보성군 회천면 화죽리 417,,,2023-02-02,2023-01-11
보성군,부○농장,오리,종오리,5000.0,"전라남도 보성군 득량면 비봉리 296, 297, 300, 378, 830-1",,,2023-02-02,2023-01-11
보성군,샘○오리농장,오리,육용오리,22000.0,전라남도 보성군 조성면 동촌리 273,,,2023-02-02,2023-01-11
보성군,소○농장,오리,육용오리,32000.0,전라남도 보성군 노동면 대련리 565,,,2023-02-02,2023-01-11
보성군,송○수농장,오리,종오리,4000.0,전라남도 보성군 웅치면 유산리 1082,,,2023-02-02,2023-01-11
보성군,수농장,오리,육용오리,8000.0,전라남도 보성군 겸백면 수남리 837,,,2023-02-02,2023-01-11
보성군,신○보성종축장,닭,종계,18000.0,전라남도 보성군 보성읍 옥암리 709,,,2023-02-02,2023-01-11
보성군,연○농장,닭,산란계,17290.0,전라남도 보성군 노동면 대련리 307,,,2023-02-02,2023-01-11
보성군,영○농장,닭,육계,7000.0,"전라남도 보성군 벌교읍 영등리 984-24, 984-31",,,2023-02-02,2023-01-11
보성군,용○농장,오리,육용오리,8000.0,전라남도 보성군 벌교읍 칠동리 1248-6,,,2023-02-02,2023-01-11
보성군,월○유기농장(정심원),닭,산란계,6600.0,"전라남도 보성군 벌교읍 마동리 128-1, 130, 131, 131-2, 135",,,2023-02-02,2023-01-11
보성군,이○님농장,오리,육용오리,10500.0,"전라남도 보성군 조성면 용전리 598-2, 598-3, 598-4",,,2023-02-02,2023-01-11
보성군,일○농장,닭,육계,150100.0,전라남도 보성군 벌교읍 영등리 131,,,2023-02-02,2023-01-11
보성군,자○농장,닭,산란계,4300.0,"전라남도 보성군 노동면 대련리 307, 307-2",,,2023-02-02,2023-01-11
보성군,자○농장,닭,산란계,116700.0,"전라남도 보성군 미력면 화방리 798, 798-2, 산224-2",,,2023-02-02,2023-01-11
보성군,제2죽○농장,오리,육용오리,5000.0,"전라남도 보성군 득량면 마천리 1081, 1086",,,2023-02-02,2023-01-11
보성군,제○농장,오리,육용오리,13900.0,전라남도 보성군 웅치면 대산리 43,,,2023-02-02,2023-01-11
보성군,제○농장,오리,종오리,6300.0,전라남도 보성군 웅치면 대산리 48,,,2023-02-02,2023-01-11
보성군,제○디팜 보성농장,오리,종오리,12000.0,"전라남도 보성군 노동면 대련리 23, 24, 24-2, 25",,,2023-02-02,2023-01-11
보성군,조○농장,오리,육용오리,17000.0,전라남도 보성군 조성면 조성리 542,,,2023-02-02,2023-01-11
보성군,죽○농장,오리,육용오리,14000.0,전라남도 보성군 득량면 정흥리 550,,,2023-02-02,2023-01-11
보성군,즐○운 농장,오리,육용오리,8000.0,전라남도 보성군 웅치면 대산리 79,,,2023-02-02,2023-01-11
보성군,푸○메농장,오리,육용오리,40000.0,전라남도 보성군 득량면 도촌리 806,,,2023-02-02,2023-01-11
보성군,하○농장1,닭,육계,101700.0,전라남도 보성군 복내면 동교리 169,,,2023-02-02,2023-01-11
보성군,하○농장2,닭,육계,64500.0,전라남도 보성군 복내면 동교리 174,,,2023-02-02,2023-01-11
보성군,혜○농장,오리,육용오리,13600.0,"전라남도 보성군 보성읍 쾌상리 207-7, 207-8, 207-9",,,2023-02-02,2023-01-11
나주시,○○farm,닭,육계,,전라남도 나주시 세지면 교산리,,,2023-01-20,2022-12-23
나주시,○○farm,닭,육계,,전라남도 나주시 왕곡면 송죽리,,,2023-01-20,2022-12-23
나주시,○○○,오리,,,전라남도 나주시 공산면 동촌리,,,2023-01-20,2022-12-23
나주시,○○○,오리,,,전라남도 나주시 남평읍 우산리,,,2023-01-20,2022-12-23
나주시,○○농산,오리,,,전라남도 나주시 봉황면 황용리,,,2023-01-20,2022-12-23
나주시,○○농원,닭,육계,,전라남도 나주시 공산면 금곡리,,,2023-01-20,2022-12-23
나주시,○○농원,닭,육계,,전라남도 나주시 다도면 판촌리,,,2023-01-20,2022-12-23
나주시,○○농원,닭,종계/산란계,,전라남도 나주시 봉황면 옥산리,,,2023-01-20,2022-12-23
나주시,○○농원,오리,종오리,,전라남도 나주시 동강면 장동리,,,2023-01-20,2022-12-23
나주시,○○농원,오리,,,전라남도 나주시 동강면 월양리,,,2023-01-20,2022-12-23
나주시,○○농원,오리,종오리,,전라남도 나주시 동강면 대전리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 관정동,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 세지면 죽동리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 동강면 장동리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 공산면 동촌리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 동강면 진천리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 동강면 곡천리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 남평읍 교촌리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 문평면 옥당리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,종계/산란계,,전라남도 나주시 봉황면 덕림리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 문평면 국동리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 반남면 신촌리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 반남면 성계리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 산포면 매성리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 공산면 남창리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 왕곡면 월천리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 다도면 암정리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 다시면 송촌리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 반남면 대안리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 공산면 상방리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 세지면 벽산리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 반남면 덕산리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 남평읍 교원리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 영산동,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 세지면 성산리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,종오리,,전라남도 나주시 남평읍 상곡리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 반남면 청송리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 산포면 내기리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 왕곡면 장산리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 반남면 흥덕리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,종계/산란계,,전라남도 나주시 봉황면 죽석리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 세지면 송제리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 봉황면 송현리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 세지면 내정리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 노안면 유곡리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 왕곡면 신원리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 왕곡면 송죽리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 남평읍 우산리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 남평읍 노동리,,,2023-01-20,2022-12-23
나주시,○○농장,기러기,,,전라남도 나주시 동수동 14번,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 공산면 중포리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 공산면 가송리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 다시면 동곡리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 봉황면 황용리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 산포면 덕례리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 봉황면 유곡리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 공산면 복용리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 공산면 화성리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,,,전라남도 나주시 노안면 도산리,,,2023-01-20,2022-12-23
나주시,○○농장,메추리,,,전라남도 나주시 다도면 풍산리,,,2023-01-20,2022-12-23
나주시,○○농장,오리,종오리,,전라남도 나주시 노안면 오정리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 다도면 마산리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 산포면 산제리,,,2023-01-20,2022-12-23
나주시,○○농장,닭,육계,,전라남도 나주시 남평읍 남석리,,,2023-01-20,2022-12-23
