시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
음성군,대진양계장,닭,육계,45000.0,충청북도 음성군 원남면 문암리 502번지,36.8477575566204,127.628222137602,2022-02-07,2021-11-10,approx_address
음성군,덕동오리농장,오리,,6500.0,충청북도 음성군 금왕읍 각회리 537번지,37.0034693205169,127.57006762785,2022-02-07,2021-11-10,approx_address
음성군,두재농장,오리,,18000.0,충청북도 음성군 삼성면 청용리 489번지 3호,36.9988702360699,127.468078553507,2022-02-07,2022-02-02,exact
음성군,류가네농장,오리,,7200.0,충청북도 음성군 맹동면 봉현리 300번지 2호,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,류봉농장,오리,,7000.0,충청북도 음성군 맹동면 봉현리 463번지 5호,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,류봉농장3,닭,육계,56000.0,충청북도 음성군 맹동면 봉현리 200번지 2호 외 1필지,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,매봉농장,오리,,20000.0,충청북도 음성군 금왕읍 본대리 산 7번지 4호,36.9863427706465,127.536083773134,2022-02-07,2021-11-10,approx_address
음성군,미곡농장,닭,육계,56000.0,충청북도 음성군 대소면 미곡리 402번지,36.9430762737999,127.479618635259,2022-02-07,2022-02-08,exact
음성군,민섭민준이네농장,닭,육계,55000.0,충청북도 음성군 맹동면 용촌리 604번지,36.9321796421993,127.522512866118,2022-02-07,2022-02-08,exact
음성군,민지농장,닭,육계,46000.0,충청북도 음성군 맹동면 봉현리 706번지 외 1필지,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,벧엘농장,닭,육계,50000.0,충청북도 음성군 삼성면 청용리 271번지,36.9988702360699,127.468078553507,2022-02-07,2022-02-02,exact
음성군,벧엘농장,닭,종계/산란계,27576.0,충청북도 음성군 생극면 임곡리 34번지 1호,37.0677344986038,127.586664812112,2022-02-07,2021-11-10,approx_address
음성군,보람농장,닭,육계,26000.0,충청북도 음성군 대소면 부윤리 248번지,36.9472742215967,127.52422358949,2022-02-07,2022-02-08,exact
음성군,부광원,오리,,11900.0,충청북도 음성군 맹동면 용촌리 200번지 5호 외 2필지,36.9321796421993,127.522512866118,2022-02-07,2022-02-08,exact
음성군,삼원농장,닭,종계/산란계,77000.0,충청북도 음성군 소이면 충도리 502번지,36.8849464017763,127.728416228625,2022-02-07,2021-11-10,approx_address
음성군,새봉암농장,오리,,9000.0,충청북도 음성군 맹동면 봉현리 504번지,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,서당골오리농장,오리,,24000.0,충청북도 음성군 맹동면 봉현리 471번지,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,석우농장,닭,산란중추,218016.0,충청북도 음성군 감곡면 상우리 3번지,37.1248439622571,127.681448183511,2022-02-07,2021-11-10,approx_address
음성군,성은농장,닭,육계,40000.0,충청북도 음성군 감곡면 상평리 520번지,37.0686020049075,127.630064710295,2022-02-07,2021-11-10,approx_address
음성군,세움팜스,닭,육계,130000.0,충청북도 음성군 대소면 수태리 125번지 외 8필지,36.9401623864557,127.505212643988,2022-02-07,2022-02-08,exact
음성군,솔그린농장,닭,육계,50000.0,충청북도 음성군 감곡면 문촌리 448번지 3호 외 4필지,37.1208514757822,127.700226789905,2022-02-07,2021-02-23,exact
음성군,신우농장,오리,,10000.0,충청북도 음성군 맹동면 봉현리 693번지,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
