시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
정읍시,양지농장,닭,육계,85000.0,전라북도 정읍시 정우면 장순리 200-7,35.6338844541629,126.894114291828,2022-01-01,2022-01-07,approx_address
정읍시,에이플농장,닭,토종닭,35000.0,전라북도 정읍시 이평면 장내리 577-4,35.6750370194245,126.814006488254,2022-01-01,2022-01-07,exact
정읍시,엘림타조농장,타조,,40.0,전라북도 정읍시 신태인읍 산전3길 3,35.6877238337461,126.8868731141,2022-01-01,2022-01-07,exact
정읍시,연월양계장,닭,토종닭,30000.0,전라북도 정읍시 입암면 연월리 100,35.4887786469154,126.786211418337,2022-01-01,2022-01-07,approx_address
정읍시,영성농장,닭,육계,70000.0,전라북도 정읍시 입암면 신면리 468-11,35.5033142731063,126.815165195394,2022-01-01,2022-01-07,approx_address
정읍시,영원농장,닭,육계,100000.0,전라북도 정읍시 태인면 고천리 758,35.6670400253185,126.953443280256,2022-01-01,2022-01-07,approx_address
정읍시,영원종계장,닭,종계,30000.0,전라북도 정읍시 영원명 앵성리 269-1,35.6578843111814,126.777767432662,2022-01-01,2022-01-07,approx_address
정읍시,영원축산,닭,토종닭,3000.0,전라북도 정읍시 영원면 앵성1길 16,35.6551214410607,126.785327526867,2022-01-01,2022-01-07,exact
정읍시,영춘농장,닭,육계,45000.0,전라북도 정읍시 신태인읍 백산리 832-1,35.6945822891179,126.904203812766,2022-01-01,2022-01-07,approx_address
정읍시,오복농장,닭,육계,62000.0,전라북도 정읍시 신태인읍 백산리 832-5,35.69394751687,126.904315608309,2022-01-01,2022-01-07,approx_address
정읍시,요동농장,닭,종계,100000.0,전라북도 정읍시 북면,35.6092231273671,126.892232805233,2022-01-01,2022-01-07,exact
정읍시,요동농장,닭,산란중추,30000.0,전라북도 정읍시 정우면 장순리 13-7,35.6398086407771,126.902911852421,2022-01-01,2022-01-07,approx_address
정읍시,용소골양계장,닭,토종닭,45000.0,전라북도 정읍시 북면 복흥리 1162,35.5857854595469,126.90410396277,2022-01-01,2022-01-07,approx_address
정읍시,우리농장,닭,종계,42000.0,전라북도 정읍시 이평면 팔선리 307,35.6671201523489,126.847328584141,2022-01-01,2022-01-07,approx_address
정읍시,우일농장,오리,종오리,10000.0,전라북도 정읍시 정우면 정우남산길 56-111,35.6233685120306,126.878750608559,2022-01-01,2022-01-07,approx_address
정읍시,원아농장,닭,토종닭,65000.0,전라북도 정읍시 소성면 보화리 306-2,35.5454405455935,126.777181187602,2022-01-01,2022-01-07,approx_address
정읍시,원천농장,닭,육계,70000.0,전라북도 정읍시 입암면 지선리 123-2,35.5285492618935,126.79175773424,2022-01-01,2022-01-07,approx_address
