시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
나주시,○○축산,닭,육계,,전라남도 나주시 반남면 덕산리,34.9083495846804,126.66772301164,2023-01-20,2023-01-06,exact
나주시,○○축산,닭,육계,,전라남도 나주시 공산면 복용리,34.92812626585,126.636310839128,2023-01-20,2023-01-06,exact
나주시,○○팜,닭,종계/산란계,,전라남도 나주시 공산면 복용리,34.92812626585,126.636310839128,2023-01-20,2023-01-06,exact
나주시,관상조류마을,닭,육계,,전라남도 나주시 봉황면 신동리,34.9654827329517,126.74340442315,2023-01-20,2023-01-06,exact
나주시,광동양계장,닭,육계,,전라남도 나주시 반남면 청송리,34.9375084168353,126.655030758388,2023-01-20,2023-01-06,exact
나주시,알파쓰리,오리,,,전라남도 나주시 왕곡면 화정리,34.9536505584229,126.670662697631,2023-01-20,2023-01-06,exact
나주시,행복한 토종닭,닭,육계,,전라남도 나주시 다시면 가운리,35.0172774905759,126.66030146899,2023-01-20,2023-01-06,exact
무안군,요안농장,오리,,,전라남도 무안군 일로읍 복룡리,34.8635526223044,126.536254443759,2025-11-25,2025-12-09,exact
영암군,153농장,닭,육계,9300.0,전라남도 영암군 영암읍 농덕리,34.8014156490273,126.745937727132,2015-07-02,2015-06-13,exact
영암군,가나안 농장,오리,,16000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,2015-07-02,2015-06-13,exact
영암군,갈곡농장,닭,육계,35000.0,전라남도 영암군 신북면 갈곡리,34.9222652128749,126.687409765426,2015-07-02,2015-06-13,exact
영암군,건숙농장,오리,,17000.0,전라남도 영암군 금정면 안노리,34.8841276463677,126.763404438387,2015-07-02,2015-06-13,exact
영암군,건향오리,오리,,52000.0,전라남도 영암군 신북면 행정리,34.8794605112525,126.66205517285,2015-07-02,2015-06-13,exact
영암군,광주농장,오리,,7000.0,전라남도 영암군 영암읍 망호리,34.8089449259043,126.685993470297,2015-07-02,2015-06-13,exact
영암군,그린농장,닭,육계,120000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,그린농장,오리,,20000.0,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,2015-07-02,2015-06-13,exact
영암군,그린축산,오리,,30000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,2015-07-02,2015-06-13,exact
영암군,금정농장,닭,산란계,54000.0,전라남도 영암군 도포면 덕화리,34.8374269621404,126.632385221895,2015-07-02,2015-06-13,exact
영암군,금지오리,오리,,12000.0,전라남도 영암군 시종면 금지리,34.8934062846283,126.619165477487,2015-07-02,2015-06-13,exact
영암군,나주뜰오리,오리,,30000.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,남경축산,오리,,22000.0,전라남도 영암군 신북면 갈곡리,34.9222652128749,126.687409765426,2015-07-02,2015-06-13,exact
영암군,낭주농장,닭,육계,58000.0,전라남도 영암군 영암읍 송평리,34.8064397810748,126.665968684641,2015-07-02,2015-06-13,exact
영암군,낭주오리농장,오리,,15000.0,전라남도 영암군 도포면 원항리,34.8237704262066,126.607475468266,2015-07-02,2015-06-13,exact
영암군,농계농장,오리,,6500.0,전라남도 영암군 영암읍 송평리,34.8064397810748,126.665968684641,2015-07-02,2015-06-13,exact
영암군,닭실털보농장,오리,,63000.0,전라남도 영암군 신북면 유곡리,34.9053531862656,126.686664184283,2015-07-02,2015-06-13,exact
영암군,덕신영농조합법인,오리,,14400.0,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,2015-07-02,2015-06-13,exact
영암군,덕암농장,닭,육계,40000.0,전라남도 영암군 영암읍 장암리,34.8098871526746,126.741684367483,2015-07-02,2015-06-13,exact
영암군,동산농장,오리,,11500.0,전라남도 영암군 영암읍 송평리,34.8064397810748,126.665968684641,2015-07-02,2015-06-13,exact
영암군,만수자연농장,닭,산란계,1420.0,전라남도 영암군 시종면 만수리,34.8701017244782,126.618616744689,2015-07-02,2015-06-13,exact
영암군,백순애농장,오리,,30000.0,전라남도 영암군 도포면 성산리,34.8619602376892,126.67039432877,2015-07-02,2015-06-13,exact
영암군,범천농장,오리,,135000.0,전라남도 영암군 도포면 영호리,34.8690776494866,126.649747755244,2015-07-02,2015-06-13,exact
영암군,벧엘농장,오리,,50000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,2015-07-02,2015-06-13,exact
영암군,부성축산,오리,,13000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,부영농장,닭,육계,30000.0,전라남도 영암군 금정면 연소리,34.8218005417689,126.780437851687,2015-07-02,2015-06-13,exact
영암군,산호농장,닭,육계,20000.0,전라남도 영암군 삼호읍호리,34.8000591144732,126.696762590551,2015-07-02,2015-06-13,exact
영암군,삼도리농장,오리,,10000.0,전라남도 영암군 신북면 월평리,34.885689660395,126.681610605036,2015-07-02,2015-06-13,exact
영암군,삼성농장,오리,,12000.0,전라남도 영암군 군서면 도장리,34.8094154867299,126.631368674071,2015-07-02,2015-06-13,exact
영암군,삼성농장,닭,육계,120000.0,전라남도 영암군 군서면 도장리,34.8094154867299,126.631368674071,2015-07-02,2015-06-13,exact
영암군,삼성농장,오리,,10000.0,전라남도 영암군 군서면 도장리,34.8094154867299,126.631368674071,2015-07-02,2015-06-13,exact
영암군,선미농장,오리,,13000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,선일농장,오리,,14200.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,성윤농장,오리,,13900.0,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,2015-07-02,2015-06-13,exact
영암군,성환농장,닭,육계,27900.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,수정농원,오리,,13000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,2015-07-02,2015-06-13,exact
영암군,수지농장,오리,,15000.0,전라남도 영암군 시종면 만수리,34.8701017244782,126.618616744689,2015-07-02,2015-06-13,exact
영암군,애경농장,오리,,18000.0,전라남도 영암군 신북면 장산리,34.8555778202482,126.700884935914,2015-07-02,2015-06-13,exact
영암군,영성농장,닭,육계,150000.0,전라남도 영암군 신북면 월평리,34.885689660395,126.681610605036,2015-07-02,2015-06-13,exact
영암군,영신농장,닭,육계,45000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,영신농장,닭,육계,50000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,오현농장,오리,,45000.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,우도농장,오리,,52000.0,전라남도 영암군 덕진면 용산리,34.8274649708085,126.654637630414,2015-07-02,2015-06-13,exact
영암군,우리농장,오리,,15000.0,전라남도 영암군 영암읍 송평리,34.8064397810748,126.665968684641,2015-07-02,2015-06-13,exact
영암군,우리농장,닭,육계,45000.0,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,2015-07-02,2015-06-13,exact
영암군,원광2농장,오리,,22000.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,일광농장,오리,,17045.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,장수농장,오리,,25000.0,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,2015-07-02,2015-06-13,exact
영암군,정미농장,오리,,8100.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,정수농장,오리,,14000.0,전라남도 영암군 영암읍 망호리,34.8089449259043,126.685993470297,2015-07-02,2015-06-13,exact
영암군,지훈농장,오리,,10000.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,진성축산,오리,,20065.0,전라남도 영암군 덕진면 금강리,34.8338853600146,126.68893796727,2015-07-02,2015-06-13,exact
영암군,진양계장,닭,육계,60000.0,전라남도 영암군 군서면 양장리,34.7957203218929,126.599115876312,2015-07-02,2015-06-13,exact
영암군,천일농장,닭,산란계,28000.0,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,2015-07-02,2015-06-13,exact
영암군,철진축산,오리,,15000.0,전라남도 영암군 덕진면 금강리,34.8338853600146,126.68893796727,2015-07-02,2015-06-13,exact
영암군,춘양농장,닭,육계,2500.0,전라남도 영암군 영암읍 남풍리,34.7962958883464,126.701566879133,2015-07-02,2015-06-13,exact
영암군,춘정농장,닭,육계,14000.0,전라남도 영암군 영암읍 장암리,34.8098871526746,126.741684367483,2015-07-02,2015-06-13,exact
영암군,태석농장,오리,,13000.0,전라남도 영암군 영암읍 송평리,34.8064397810748,126.665968684641,2015-07-02,2015-06-13,exact
영암군,태성농장,닭,육계,500.0,전라남도 영암군 삼호읍호리,34.8000591144732,126.696762590551,2015-07-02,2015-06-13,exact
영암군,태흥농장,닭,육계,60000.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,하림농장,오리,,12000.0,전라남도 영암군 신북면 갈곡리,34.9222652128749,126.687409765426,2015-07-02,2015-06-13,exact
영암군,하우리농장,오리,,70000.0,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,2015-07-02,2015-06-13,exact
영암군,하은농장,오리,,24000.0,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,2015-07-02,2015-06-13,exact
영암군,한마음농장,닭,육계,67147.0,전라남도 영암군 시종면 만수리,34.8701017244782,126.618616744689,2015-07-02,2015-06-13,exact
영암군,해맑은농장,오리,,28000.0,전라남도 영암군 도포면 봉호리,34.8436080932013,126.621004415777,2015-07-02,2015-06-13,exact
영암군,해바레축산 영농조합법인,오리,,15000.0,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,2015-07-02,2015-06-13,exact
영암군,해창농장,오리,,12000.0,전라남도 영암군 군서면 해창리,34.8124693960473,126.64592173688,2015-07-02,2015-06-13,exact
영암군,행정농장,닭,육계,130000.0,전라남도 영암군 신북면 행정리,34.8794605112525,126.66205517285,2015-07-02,2015-06-13,exact
영암군,홍균농장,닭,산란계,1500.0,전라남도 영암군 금정면 안노리,34.8841276463677,126.763404438387,2015-07-02,2015-06-13,exact
영암군,황두성농장,닭,육계,45000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,효산농장,오리,,15000.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,2015-07-02,2015-06-13,exact
영암군,희규축산,오리,,8000.0,전라남도 영암군 군서면 도장리,34.8094154867299,126.631368674071,2015-07-02,2015-06-13,exact
영암군,희망농장,오리,,15000.0,전라남도 영암군 도포면 원항리,34.8237704262066,126.607475468266,2015-07-02,2015-06-13,exact
보성군,가○길농장,오리,육용오리,10000.0,전라남도 보성군 노동면 갱맹골길 45-85,34.7744939079072,127.054990657068,2021-02-05,2021-01-16,approx_address
보성군,가○팜,닭,산란계,850.0,전라남도 보성군 노동면 거석길 230-53,34.826185521182,127.045145433998,2021-02-05,2021-01-16,approx_address
보성군,김○숙농장,오리,육용오리,16000.0,전라남도 보성군 웅치면 일림로 790-32,34.7055010845214,127.028250803103,2021-02-05,2021-01-16,approx_address
보성군,낙○농장,오리,종오리,0.0,전라남도 보성군 겸백면 수남리 833,34.8113672578106,127.18861773653,2021-02-05,2021-01-16,exact
보성군,녹○골농장,오리,육용오리,0.0,전라남도 보성군 보성읍 봉산리1424-2,34.7377486497436,127.096081412606,2021-02-05,2021-01-16,approx_address
보성군,누○팜,닭,육계,142000.0,전라남도 보성군 보성읍 재궁해경길 81-22,34.7400878568567,127.049860175586,2021-02-05,2021-01-16,approx_address
보성군,대○농장,오리,육용오리,0.0,전라남도 보성군 조성면 조성수촌길 14,34.7863248024294,127.208656304034,2021-02-05,2021-01-16,approx_address
