시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
음성군,덕생농장,육계,,37830.0,충청북도 음성군 음성읍 삼생리 342번지,,,2023-04-21
음성군,두리농장,육계,,68000.0,충청북도 음성군 맹동면 신돈리 51번지 3호,,,2023-04-21
음성군,두리농장,오리,,9000.0,충청북도 음성군 맹동면 신돈리 51번지 3호,,,2021-01-31
음성군,두재농장,오리,,18000.0,충청북도 음성군 삼성면 청용리 489번지 3호,,,2022-02-07
음성군,류가네농장,오리,,7200.0,충청북도 음성군 맹동면 봉현리 300번지 2호,,,2022-02-07
음성군,류봉농장,오리,,7000.0,충청북도 음성군 맹동면 봉현리 463번지 5호,,,2022-02-07
음성군,류봉농장2,육계,,92000.0,충청북도 음성군 대소면 미곡리 산 2번지 2호,,,2024-08-24
음성군,류봉농장3,육계,,56000.0,충청북도 음성군 맹동면 봉현리 200번지 2호 외 1필지(200-1),,,2021-01-31
음성군,류봉농장3,육계,,56000.0,충청북도 음성군 맹동면 봉현리 200번지 2호 외 1필지,,,2022-02-07
음성군,마산농장,육계,,154000.0,충청북도 음성군 맹동면 마산리 406번지 7호 외 5필지,,,2023-04-21
음성군,만석농장,종계/산란계,,550.0,충청북도 음성군 원남면 보룡리 86번지,,,2021-01-31
음성군,만석농장,종계/산란계,,0.0,충청북도 음성군 원남면 보룡리 86번지,,,2023-04-21
음성군,매봉농장,오리,,24390.0,충청북도 음성군 금왕읍 본대리 산 7번지 4호,,,2024-08-24
음성군,매봉농장,오리,,20000.0,충청북도 음성군 금왕읍 본대리 산 7번지 4호,,,2022-02-07
음성군,명성농장,오리,,14751.0,충청북도 음성군 맹동면 용촌리 604번지 1호,,,2023-04-21
음성군,명성농장,오리,,17000.0,충청북도 음성군 맹동면 용촌리 604번지 1호,,,2021-01-31
음성군,모란농장,오리,,5500.0,충청북도 음성군 삼성면 청용리 485번지,,,2021-01-31
음성군,모란제1농장,오리,,11900.0,충청북도 음성군 삼성면 청용리 483번지,,,2023-04-21
음성군,모란제2농장,오리,,20000.0,충청북도 음성군 삼성면 청용리 516번지 1호,,,2023-04-21
