시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
안성시,성원농장,산란계,17558.0,경기도 안성시 공도읍 대신두길 69,경기도 안성시 공도읍 신두리 200번지 39호,36.9951905,127.1984367,50000,2020-06-30,닭,20181129.0,
안성시,성원농장,산란계,17558.0,경기도 안성시 공도읍 신두리 200번지 39호,경기도 안성시 공도읍 대신두길 69,36.9946245011,127.2003116973,50000,2025-05-31,닭,20240208.0,
안성시,성원농장,산란계,17558.0,경기도 안성시 공도읍 대신두길 69,경기도 안성시 공도읍 신두리 200번지 39호,36.9954673789,127.1985439819,50000,2021-11-30,닭,20210618.0,
안성시,성원농장,산란계,17558.0,경기도 안성시 공도읍 대신두길 69,경기도 안성시 공도읍 신두리 200번지 39호,127.1984367,36.9951905,50000,2018-10-31,,,
안성시,성은농장,육계,17608.0,경기도 안성시 서운면 안성맞춤대로 209,경기도 안성시 서운면 송산리 211번지 1호,36.9418056,127.2363218,4000,2020-11-30,닭,20181129.0,
안성시,성은농장,육계,17608.0,경기도 안성시 서운면 안성맞춤대로 209,경기도 안성시 서운면 송산리 211번지 1호,127.2363218,36.9418056,4000,2018-10-31,,,
안성시,세원농장,산란계,17551.0,,경기도 안성시 공도읍 용두리 378번지 2호,37.0156586,127.165386,3000,2020-07-31,닭,20181129.0,
안성시,세원농장,산란계,17551.0,,경기도 안성시 공도읍 용두리 378번지 2호,127.165386,37.0156586,3000,2018-03-14,,,
안성시,세원농장,산란계,17551.0,,경기도 안성시 공도읍 용두리 378번지 2호,37.0156586334,127.1653860886,3000,2021-06-30,닭,20210618.0,
안성시,세원농장,산란계,17551.0,경기도 안성시 공도읍 용두리 378번지 2호,경기도 안성시 공도읍 용두리 378번지 2호,37.0159645331,127.1657238397,3000,2025-04-30,닭,20240208.0,
안성시,세진농장,육계,17508.0,경기도 안성시 보개면 남사당로 340-56,경기도 안성시 보개면 오두리 255번지 3호,127.3151231,37.0426613,35000,2018-08-31,,,
안성시,세진농장,육계,17508.0,경기도 안성시 보개면 남사당로 340-56,경기도 안성시 보개면 오두리 255번지 3호,37.0426613,127.3151231,35000,2019-05-31,닭,20181129.0,
안성시,세진농장,육계,17508.0,경기도 안성시 보개면 남사당로 340-56,경기도 안성시 보개면 오두리 255번지 3호,37.0428510076,127.3148464036,35000,2021-11-30,닭,20210618.0,
안성시,세진농장,육계,17508.0,경기도 안성시 보개면 오두리 255번지 3호,경기도 안성시 보개면 남사당로 340-56,,,35000,2026-02-26,닭,20240208.0,
안성시,송숙농장,육계,17540.0,,경기도 안성시 대덕면 삼한리 499번지 1호,37.0597947977,127.2768994042,40000,2021-09-30,닭,20210618.0,
안성시,송숙농장,육계,17540.0,,경기도 안성시 대덕면 삼한리 499번지 1호,37.0597947,127.2768994,40000,2019-07-31,닭,20181129.0,
안성시,송숙농장,육계,17540.0,경기도 안성시 대덕면 삼한리 499번지 1호,경기도 안성시 대덕면 삼한리 499번지 1호,,,40000,2026-02-26,닭,20240208.0,
안성시,송숙농장,육계,17540.0,,경기도 안성시 대덕면 삼한리 499번지 1호,127.2768994,37.0597947,40000,2018-09-30,,,
안성시,송표농장,육계,17607.0,경기도 안성시 서운면 동양촌1길 27-50,경기도 안성시 서운면 양촌리 117번지,36.945782,127.2772427,35000,2020-01-31,닭,20181129.0,
안성시,송표농장,육계,17607.0,경기도 안성시 서운면 동양촌1길 27-50,경기도 안성시 서운면 양촌리 117번지,127.2772427,36.945782,35000,2018-08-31,,,
안성시,수리산농장,,17528.0,,경기도 안성시 일죽면 산북리 172번지 1호,37.0835725,127.5077646,7000,2020-04-30,오리,20181129.0,
안성시,수정농장,,17527.0,경기도 안성시 일죽면 서동대로 7594-85,경기도 안성시 일죽면 능국리 261번지 1호,37.0993186,127.4849326,15000,2020-06-30,오리,20181129.0,
안성시,수정농장,오리,17527.0,경기도 안성시 일죽면 능국리 261번지 1호,경기도 안성시 일죽면 서동대로 7594-85,,,15000,2026-02-26,오리,20240208.0,
안성시,수정농장,,17527.0,경기도 안성시 일죽면 서동대로 7594-85,경기도 안성시 일죽면 능국리 261번지 1호,37.0987210269,127.4847064651,15000,2025-08-31,오리,20240208.0,
안성시,수지 토종농장,육계,17526.0,경기도 안성시 일죽면 신흥리 산 11번지 1호,경기도 안성시 일죽면 노성로 217,37.1227440678,127.4849830611,1000,2025-04-30,닭,20240208.0,
안성시,수지 토종농장,육계,17526.0,경기도 안성시 일죽면 노성로 217,경기도 안성시 일죽면 신흥리 산 11번지 1호,37.1222662813,127.4847355009,1000,2021-09-30,닭,20210618.0,
안성시,수지 토종농장,육계,17526.0,경기도 안성시 일죽면 노성로 217,경기도 안성시 일죽면 신흥리 산 11번지 1호,37.1225944,127.484495,1000,2021-04-30,닭,20181129.0,
안성시,수지 토종농장,육계,,,경기도 안성시 일죽면 신흥리 산 11번지 1호,127.4708242,37.1080883,1000,2018-10-31,,,
안성시,수지농장,종계,17541.0,경기도 안성시 대덕면 보동리 684번지 2호,경기도 안성시 대덕면 김중만장군길 157-39,37.0540200515,127.2475700915,9900,2025-07-31,닭,20240208.0,
안성시,수지농장,육계,17601.0,경기도 안성시 미양면 중앙배수1길 148-27,경기도 안성시 미양면 정동리 504번지 4호 외 1필지(504-5),36.9767503,127.1956042,130000,2020-11-30,닭,20181129.0,
안성시,수지농장,육계,17601.0,경기도 안성시 미양면 중앙배수1길 148-27,경기도 안성시 미양면 정동리 504번지 4호 외 1필지(504-5),36.9765932313,127.1958095738,130000,2021-09-30,닭,20210618.0,
안성시,수지농장,육계,17541.0,경기도 안성시 대덕면 김중만장군길 157-39,경기도 안성시 대덕면 보동리 684번지 2호,37.0543287098,127.2477191497,12000,2021-09-30,닭,20210618.0,
안성시,수지농장,육계,17541.0,경기도 안성시 대덕면 김중만장군길 157-39,경기도 안성시 대덕면 보동리 684번지,37.0542993,127.2475934,50000,2020-05-31,닭,20181129.0,
안성시,수지농장,육계,17601.0,경기도 안성시 미양면 미양로 271-106,경기도 안성시 미양면 정동리 504번지 4호 외1필지(정동리 505-5),127.1956042,36.9767503,130000,2018-09-30,,,
안성시,수지농장,육계,17541.0,,경기도 안성시 대덕면 보동리 684번지,127.2476038,37.0540199,50000,2018-09-30,,,
안성시,수한농장,육계,17501.0,경기도 안성시 양성면 장서리 55번지 1호,경기도 안성시 양성면 장서리 55번지 1호,37.0963983823,127.2237694438,8000,2025-05-31,닭,20240208.0,
안성시,수한농장,육계,17501.0,,경기도 안성시 양성면 장서리 55번지 1호,,,8000,2020-05-31,닭,20181129.0,
안성시,수한농장,육계,,,경기도 안성시 양성면 장서리 55번지 1호,127.2237695,37.0964254,8000,2018-09-30,,,
안성시,스마일2 농장,,17603.0,경기도 안성시 미양면 신고지길 125,경기도 안성시 미양면 고지리 426번지,36.9638616,127.2083503,12000,2020-11-30,오리,20181129.0,
안성시,스마일2 농장,,17603.0,경기도 안성시 미양면 신고지길 125,경기도 안성시 미양면 고지리 426번지,36.9640675842,127.2083512331,12000,2021-06-30,오리,20210618.0,
안성시,스마일2 농장,오리,17603.0,경기도 안성시 미양면 고지리 426번지,경기도 안성시 미양면 신고지길 125,36.9640675842,127.2083512331,12000,2025-08-31,오리,20240208.0,
안성시,승애농장,산란계,17551.0,경기도 안성시 공도읍 용머리큰길 34-55,경기도 안성시 공도읍 용두리 399번지 1호,37.0110963963,127.164243514,50000,2021-06-30,닭,20210618.0,
안성시,승애농장,산란계,17551.0,경기도 안성시 공도읍 용머리큰길 34-55,경기도 안성시 공도읍 용두리 399번지 1호,37.0109386,127.1642412,50000,2020-05-31,닭,20181129.0,
안성시,승애농장,산란계,17551.0,경기도 안성시 공도읍 용두리 399번지 1호,경기도 안성시 공도읍 용머리큰길 34-55,,,50000,2025-04-30,닭,20240208.0,
