farm_county,farm_name,farm_address,latitude,longitude,livestock_name,livestock_type,head_count,farm_source,survey_date,date,reference_date,outbreak_date,label_infected
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2014-02-22,2014-02-22,2014-02-24,1
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2014-02-23,2014-02-23,2014-02-24,1
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-12,2022-02-12,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-13,2022-02-13,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-14,2022-02-14,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-15,2022-02-15,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-16,2022-02-16,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-17,2022-02-17,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-18,2022-02-18,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-19,2022-02-19,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-20,2022-02-20,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-21,2022-02-21,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-22,2022-02-22,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-23,2022-02-23,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-24,2022-02-24,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-25,2022-02-25,,0
논산시,서점복,충청남도 논산시 연무읍 마전리,36.0924114293774,127.085566710103,닭,종계,,geocoded,,2022-02-26,2022-02-26,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-02-25,2017-02-25,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-02-26,2017-02-26,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-02-27,2017-02-27,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-02-28,2017-02-28,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-01,2017-03-01,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-02,2017-03-02,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-03,2017-03-03,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-04,2017-03-04,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-05,2017-03-05,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-06,2017-03-06,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-07,2017-03-07,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-08,2017-03-08,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-09,2017-03-09,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-10,2017-03-10,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2017-03-11,2017-03-11,,0
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-02,2026-04-02,2026-04-09,1
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-03,2026-04-03,2026-04-09,1
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-04,2026-04-04,2026-04-09,1
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-05,2026-04-05,2026-04-09,1
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-06,2026-04-06,2026-04-09,1
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-07,2026-04-07,2026-04-09,1
논산시,세종우리농장,충청남도 논산시 채운면 우기리,36.1518792802667,127.077208155006,오리,기타,,geocoded,,2026-04-08,2026-04-08,2026-04-09,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-02-25,2017-02-25,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-02-26,2017-02-26,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-02-27,2017-02-27,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-02-28,2017-02-28,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-03-01,2017-03-01,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-03-02,2017-03-02,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2017-03-03,2017-03-03,2017-03-04,1
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-02,2026-04-02,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-03,2026-04-03,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-04,2026-04-04,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-05,2026-04-05,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-06,2026-04-06,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-07,2026-04-07,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-08,2026-04-08,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-09,2026-04-09,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-10,2026-04-10,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-11,2026-04-11,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-12,2026-04-12,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-13,2026-04-13,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-14,2026-04-14,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-15,2026-04-15,,0
논산시,전종관,충청남도 논산시 은진면 토양리,36.1479904085794,127.096094290211,닭,토종닭,,geocoded,,2026-04-16,2026-04-16,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-17,2014-02-17,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-18,2014-02-18,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-19,2014-02-19,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-20,2014-02-20,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-21,2014-02-21,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-22,2014-02-22,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-23,2014-02-23,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-24,2014-02-24,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-25,2014-02-25,,0
